id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1696038088.5805063,1696038089.5740883,0.993579253,1696038088.5936894,1696038089.5719619,0.978266921,1696038088.6087024,1696038089.5717847,0.962745852
1-000000000001,1696038089.5745761,1696038090.5308957,0.956316576,1696038089.578629,1696038090.5289464,0.950312505,1696038089.5850127,1696038090.5288723,0.943510145
2-000000000276,1696038090.5312765,1696038091.436633,0.905353318,1696038090.5348597,1696038091.4349544,0.900089725,1696038090.5411453,1696038091.4348938,0.893431862
3-000000000549,1696038091.4370964,1696038092.3712027,0.934102394,1696038091.4459233,1696038092.3690982,0.923169475,1696038091.4524288,1696038092.3690329,0.916270665
4-000000000718,1696038092.371722,1696038093.2834644,0.91173909,1696038092.37695,1696038093.2817218,0.904766684,1696038092.382526,1696038093.2816703,0.898779709
5-000000011517,1696038093.2838392,1696038094.1957266,0.911883672,1696038093.287459,1696038094.193813,0.906348987,1696038093.293821,1696038094.193737,0.899579949
6-000000000570,1696038094.1965008,1696038095.2021182,1.005614951,1696038094.202112,1696038095.2001047,0.997987995,1696038094.2136137,1696038095.200026,0.986071945
7-000000000694,1696038095.2025483,1696038096.112938,0.910386574,1696038095.206292,1696038096.1109478,0.904650939,1696038095.2133057,1696038096.110894,0.897254385
8-000000000771,1696038096.1132991,1696038097.027428,0.914126047,1696038096.1172357,1696038097.025664,0.908423151,1696038096.1235118,1696038097.025584,0.901728249
9-000000001371,1696038097.0279484,1696038097.93803,0.910079086,1696038097.031727,1696038097.9363515,0.904619368,1696038097.0397787,1696038097.9362736,0.896135614
10-000000007242,1696038097.9383733,1696038098.86227,0.923844298,1696038097.9424057,1696038098.8589084,0.916498108,1696038097.9484143,1696038098.8587384,0.909993833
11-000000012287,1696038098.8629425,1696038099.7820868,0.919141389,1696038098.868532,1696038099.7802398,0.911703112,1696038098.874541,1696038099.780162,0.905255202
12-000000018852,1696038099.7825394,1696038100.6939454,0.911402611,1696038099.786056,1696038100.6922197,0.906159373,1696038099.7921774,1696038100.6921625,0.899642436
13-000000000535,1696038100.6944716,1696038101.613107,0.91863229,1696038100.6982565,1696038101.611216,0.912955247,1696038100.7071867,1696038101.6111584,0.903636412
14-000000020674,1696038101.6136444,1696038102.5393984,0.925751134,1696038101.6177943,1696038102.5376635,0.919864456,1696038101.6248302,1696038102.53758,0.912413323
15-000000114471,1696038102.5398402,1696038103.468083,0.928239848,1696038102.5443358,1696038103.4664335,0.922092396,1696038102.5519044,1696038103.4663763,0.914138014
16-000000027473,1696038103.46849,1696038104.3864214,0.917928624,1696038103.474759,1696038104.384694,0.909929736,1696038103.4824882,1696038104.3846118,0.9017642
17-000000020717,1696038104.3868706,1696038105.3173788,0.930504776,1696038104.3906112,1696038105.3155985,0.924982278,1696038104.3964522,1696038105.3155367,0.918750794
18-000000033030,1696038105.3178506,1696038106.2334113,0.915557538,1696038105.3218977,1696038106.2312844,0.909382018,1696038105.3305047,1696038106.231203,0.900331166
19-000000569105,1696038106.2338505,1696038107.1440709,0.910217073,1696038106.2376194,1696038107.141353,0.903728395,1696038106.2452617,1696038107.14127,0.895669308
20-000000568423,1696038107.1445055,1696038108.0599158,0.915407466,1696038107.1496181,1696038108.058052,0.908428846,1696038107.1547596,1696038108.0579703,0.902880596
21-000000219090,1696038108.0602763,1696038108.9821455,0.921866042,1696038108.0664957,1696038108.9802892,0.913788159,1696038108.0729504,1696038108.9802308,0.906946124
22-000000020503,1696038108.9826794,1696038109.898576,0.91589351,1696038108.9861865,1696038109.8968384,0.910647036,1696038108.9925044,1696038109.8967578,0.903920438
23-000000576217,1696038109.8989816,1696038110.8108652,0.91188034,1696038109.9023576,1696038110.8089778,0.906615359,1696038109.908323,1696038110.808897,0.900252818
24-000000105659,1696038110.811344,1696038111.7280471,0.916700743,1696038110.815828,1696038111.7262564,0.91042282,1696038110.8214133,1696038111.7261984,0.90445227
25-000000560759,1696038111.7283978,1696038112.6471975,0.918796881,1696038111.732915,1696038112.6449797,0.912059958,1696038111.7384079,1696038112.6448948,0.90612439
26-000000571463,1696038112.6476448,1696038113.5700688,0.922420929,1696038112.6518025,1696038113.5682125,0.916404776,1696038112.6581357,1696038113.5681543,0.909672138
27-000000579670,1696038113.5705864,1696038114.4917843,0.921195442,1696038113.5745482,1696038114.4901192,0.91556624,1696038113.5808542,1696038114.490037,0.90885081
28-000000576965,1696038114.492179,1696038115.4135242,0.921342414,1696038114.4958382,1696038115.411771,0.915928026,1696038114.5029645,1696038115.4116886,0.908386895
29-000000574730,1696038115.4140322,1696038116.3283722,0.914337396,1696038115.4174595,1696038116.3264792,0.909014921,1696038115.4225016,1696038116.3264005,0.903537939
