id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1696033810.1970441,1696033812.7935622,2.596515385,1696033810.205686,1696033812.7917473,2.586058073,1696033810.2186496,1696033812.7915485,2.572617372
1-000000000001,1696033812.7940753,1696033815.2993374,2.505257821,1696033812.7976134,1696033815.2976809,2.500064065,1696033812.8027318,1696033815.2975948,2.494565241
2-000000000276,1696033815.2997642,1696033817.80879,2.509023232,1696033815.3033571,1696033817.8070912,2.503731055,1696033815.3086166,1696033817.8069968,2.498107641
3-000000000549,1696033817.8091967,1696033820.3955798,2.586380193,1696033817.8130662,1696033820.3940496,2.580980521,1696033817.8546994,1696033820.3939526,2.538967041
4-000000000718,1696033820.3959198,1696033822.9709187,2.574995352,1696033820.3997314,1696033822.9694006,2.569666484,1696033820.4042728,1696033822.9693098,2.56476721
5-000000011517,1696033822.9712925,1696033825.500351,2.529055211,1696033822.9764173,1696033825.4988499,2.522429418,1696033822.9819071,1696033825.4987414,2.516563384
6-000000000570,1696033825.5015235,1696033828.3832312,2.881705008,1696033825.50693,1696033828.3815987,2.874665408,1696033825.5166945,1696033828.3815074,2.864526163
7-000000000694,1696033828.383892,1696033830.972168,2.588273203,1696033828.3877482,1696033830.970509,2.582758146,1696033828.3936899,1696033830.9704149,2.576441464
8-000000000771,1696033830.9725657,1696033833.5019927,2.529423564,1696033830.978552,1696033833.5001924,2.521637609,1696033830.9836502,1696033833.5001013,2.516135821
9-000000001371,1696033833.502483,1696033836.0780067,2.575520326,1696033833.5075996,1696033836.0764558,2.568853147,1696033833.5141559,1696033836.0763614,2.561906439
10-000000007242,1696033836.0783844,1696033838.5724607,2.494073378,1696033836.0813475,1696033838.5709298,2.489579037,1696033836.0860338,1696033838.570739,2.484432463
11-000000012287,1696033838.57288,1696033841.0028534,2.429970483,1696033838.5783212,1696033841.00083,2.42250621,1696033838.5833964,1696033841.0007467,2.417083075
12-000000018852,1696033841.0034468,1696033843.4707835,2.467333725,1696033841.0085003,1696033843.4692805,2.460777733,1696033841.0136893,1696033843.469196,2.455237718
13-000000000535,1696033843.4713893,1696033845.9627407,2.491348286,1696033843.4797144,1696033845.961112,2.481395078,1696033843.4871552,1696033845.9610305,2.473614967
14-000000020674,1696033845.96327,1696033848.3860407,2.422767486,1696033845.9667664,1696033848.384539,2.417770186,1696033845.972504,1696033848.3844507,2.411689971
15-000000114471,1696033848.386461,1696033850.866914,2.480450578,1696033848.3901155,1696033850.865174,2.475055363,1696033848.3964057,1696033850.8650846,2.46842416
16-000000027473,1696033850.8673189,1696033853.3537843,2.486462513,1696033850.8713226,1696033853.351965,2.480639804,1696033850.8775523,1696033853.3518677,2.474062999
17-000000020717,1696033853.3542342,1696033855.7860355,2.431796997,1696033853.3596177,1696033855.783317,2.423696776,1696033853.3643637,1696033855.7832284,2.418605368
18-000000033030,1696033855.7865677,1696033858.2546318,2.468061261,1696033855.7915637,1696033858.2528012,2.461235081,1696033855.798354,1696033858.2527072,2.454098992
19-000000569105,1696033858.2550418,1696033860.6867666,2.431721782,1696033858.2627861,1696033860.6851485,2.422359912,1696033858.2690613,1696033860.685066,2.415745007
20-000000568423,1696033860.6871526,1696033863.1098702,2.422714195,1696033860.6899226,1696033863.1078792,2.417953885,1696033860.6941988,1696033863.1077921,2.413340258
21-000000219090,1696033863.1102614,1696033865.5883691,2.478105162,1696033863.115647,1696033865.5849767,2.469326651,1696033863.1529212,1696033865.584894,2.431705021
22-000000020503,1696033865.5888712,1696033868.0626307,2.473756285,1696033865.5927167,1696033868.0610015,2.468281831,1696033865.5975165,1696033868.0609126,2.463138098
23-000000576217,1696033868.062972,1696033870.4779282,2.414952727,1696033868.0667353,1696033870.4762833,2.409545257,1696033868.0711508,1696033870.4761949,2.404795163
24-000000105659,1696033870.47832,1696033872.8919392,2.413616509,1696033870.4814332,1696033872.8903368,2.408901171,1696033870.4860406,1696033872.890252,2.40395838
25-000000560759,1696033872.8923147,1696033875.366365,2.474047478,1696033872.8955703,1696033875.3648236,2.469250708,1696033872.8999846,1696033875.3647401,2.464502307
26-000000571463,1696033875.366752,1696033877.7899244,2.423169788,1696033875.3713574,1696033877.7883382,2.416978205,1696033875.3765662,1696033877.788256,2.411431862
27-000000579670,1696033877.790435,1696033880.2617092,2.471270437,1696033877.7939715,1696033880.2601497,2.466175571,1696033877.7992213,1696033880.2600622,2.460581389
28-000000576965,1696033880.2621603,1696033882.6903286,2.428165155,1696033880.265521,1696033882.6887295,2.423205751,1696033880.271181,1696033882.6886442,2.417198404
29-000000574730,1696033882.6906934,1696033885.1713457,2.480649596,1696033882.6934676,1696033885.1697123,2.476242004,1696033882.6975257,1696033885.1696281,2.471851263
