id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1696039715.6471393,1696039717.0512621,1.404120472,1696039715.6581953,1696039717.044386,1.386184861,1696039715.7064333,1696039717.0284421,1.321644957
1-000000000001,1696039717.0517583,1696039718.3634067,1.311644863,1696039717.0608666,1696039718.3573284,1.296456067,1696039717.070241,1696039718.3368165,1.266258915
2-000000000276,1696039718.3638692,1696039719.7306042,1.366732231,1696039718.3676503,1696039719.723924,1.356267962,1696039718.3726146,1696039719.6458437,1.272946949
3-000000000549,1696039719.7312784,1696039721.0719874,1.340706028,1696039719.735561,1696039721.0594056,1.323838987,1696039719.741729,1696039721.038745,1.296636389
4-000000000718,1696039721.072375,1696039722.436994,1.364616271,1696039721.0773718,1696039722.430396,1.35301979,1696039721.082235,1696039722.3497984,1.26721929
5-000000011517,1696039722.4373796,1696039723.747316,1.309933504,1696039722.4405482,1696039723.7408893,1.300336717,1696039722.446482,1696039723.7254024,1.278626444
6-000000000570,1696039723.7487419,1696039725.3595405,1.61079501,1696039723.753592,1696039725.3502111,1.596614731,1696039723.7640715,1696039725.3300152,1.565647097
7-000000000694,1696039725.3600845,1696039726.660124,1.300036308,1696039725.3655293,1696039726.6542084,1.288674406,1696039725.3712246,1696039726.6390166,1.267502546
8-000000000771,1696039726.6606162,1696039728.0340736,1.373454164,1696039726.6658816,1696039728.0273504,1.361463907,1696039726.671211,1696039727.94914,1.277669767
9-000000001371,1696039728.0345058,1696039729.3451054,1.31059636,1696039728.038126,1696039729.3396356,1.301505368,1696039728.044931,1696039729.3268797,1.281644935
10-000000007242,1696039729.345467,1696039730.646523,1.301052733,1696039729.3486671,1696039730.6405828,1.291910441,1696039729.3532658,1696039730.6274583,1.273780927
11-000000012287,1696039730.6470947,1696039731.9650445,1.317945152,1696039730.651747,1696039731.9594681,1.30771669,1696039730.6573524,1696039731.938985,1.281046069
12-000000018852,1696039731.9659069,1696039733.2613726,1.295459989,1696039731.9698784,1696039733.2540202,1.28413683,1696039732.0272586,1696039733.2414367,1.213853107
13-000000000535,1696039733.2622712,1696039734.562864,1.300589839,1696039733.2668297,1696039734.5560675,1.28923398,1696039733.2748883,1696039734.5417504,1.266561951
14-000000020674,1696039734.5632553,1696039735.9461255,1.3828664,1696039734.6246638,1696039735.9399066,1.315238269,1696039734.6305845,1696039735.9256587,1.294700746
15-000000114471,1696039735.9467063,1696039737.2589357,1.312222228,1696039735.9502776,1696039737.2534246,1.303142837,1696039735.957158,1696039737.2374408,1.27984911
16-000000027473,1696039737.2595873,1696039738.6257627,1.366171876,1696039737.2645395,1696039738.559325,1.294780609,1696039737.271783,1696039738.5443919,1.27227937
17-000000020717,1696039738.626161,1696039739.9448295,1.318665153,1696039738.6298194,1696039739.938785,1.308961098,1696039738.634819,1696039739.925376,1.290272721
18-000000033030,1696039739.9452472,1696039741.2501323,1.304881391,1696039739.9489584,1696039741.2440126,1.295049562,1696039739.956039,1696039741.2304268,1.274100623
19-000000569105,1696039741.25052,1696039742.6949155,1.44439246,1696039741.2548506,1696039742.678625,1.423769495,1696039741.261416,1696039742.5498624,1.288144055
20-000000568423,1696039742.6952698,1696039744.0533657,1.358092277,1696039742.704543,1696039744.0468812,1.342333529,1696039742.7146747,1696039744.0326638,1.315612922
21-000000219090,1696039744.0537343,1696039745.3682709,1.314531045,1696039744.0576532,1696039745.360672,1.303014716,1696039744.0641654,1696039745.3449426,1.280478304
22-000000020503,1696039745.3686512,1696039746.7414138,1.372758617,1696039745.4250576,1696039746.7358212,1.310759484,1696039745.4321651,1696039746.6509862,1.217908678
23-000000576217,1696039746.7417881,1696039748.029434,1.287642508,1696039746.7447875,1696039748.0239842,1.279191489,1696039746.7493725,1696039747.9466164,1.196961772
24-000000105659,1696039748.029782,1696039749.3437436,1.313958359,1696039748.0360582,1696039749.3378544,1.301790807,1696039748.0408907,1696039749.2550397,1.213797632
25-000000560759,1696039749.344109,1696039750.6724806,1.328368139,1696039749.347264,1696039750.6534772,1.306208484,1696039749.3519258,1696039750.6391852,1.28696871
26-000000571463,1696039750.672897,1696039752.0551689,1.38226859,1696039750.676747,1696039752.046381,1.36962905,1696039750.7270172,1696039752.0271478,1.299748608
27-000000579670,1696039752.0555413,1696039753.3565297,1.30098335,1696039752.0648544,1696039753.349544,1.284685479,1696039752.0717943,1696039753.331423,1.259300794
28-000000576965,1696039753.3570044,1696039754.6869273,1.329918672,1696039753.3674655,1696039754.6801934,1.312722814,1696039753.381981,1696039754.6435902,1.261062397
29-000000574730,1696039754.68728,1696039756.0300677,1.34278492,1696039754.7247734,1696039756.0239143,1.299136111,1696039754.7292633,1696039755.946594,1.217040179
