id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1696037442.659806,1696037444.074039,1.414229956,1696037442.6699743,1696037444.0719404,1.401960744,1696037442.684517,1696037444.07177,1.386926486
1-000000000001,1696037444.0745666,1696037445.4068928,1.332323213,1696037444.078699,1696037445.405012,1.326308096,1696037444.0848553,1696037445.404935,1.319754431
2-000000000276,1696037445.407424,1696037446.726477,1.319049541,1696037445.4117858,1696037446.7246823,1.312891031,1696037445.4177291,1696037446.7246122,1.30658248
3-000000000549,1696037446.7269726,1696037448.0399363,1.312959193,1696037446.7311373,1696037448.0374062,1.306263837,1696037446.7378414,1696037448.0373409,1.299184377
4-000000000718,1696037448.040585,1696037449.344681,1.304093437,1696037448.0451922,1696037449.343009,1.297811937,1696037448.0506036,1696037449.3429368,1.292005627
5-000000011517,1696037449.3452315,1696037450.6433828,1.298147993,1696037449.3494496,1696037450.6415036,1.292048534,1696037449.3557472,1696037450.6414382,1.285370296
6-000000000570,1696037450.6439946,1696037452.1185691,1.474571024,1696037450.649334,1696037452.1166303,1.467291094,1696037450.6606429,1696037452.1165557,1.455586213
7-000000000694,1696037452.11925,1696037453.428245,1.308991198,1696037452.1263711,1696037453.4263284,1.299952074,1696037452.1330488,1696037453.4262443,1.292876681
8-000000000771,1696037453.4286232,1696037454.7159858,1.287359296,1696037453.4326727,1696037454.7139788,1.281300781,1696037453.4387782,1696037454.7139053,1.274806704
9-000000001371,1696037454.716505,1696037456.0097656,1.293256115,1696037454.720387,1696037456.0079346,1.287541916,1696037454.7280624,1696037456.007859,1.279386018
10-000000007242,1696037456.0101848,1696037457.2947726,1.284583787,1696037456.0144818,1696037457.2929785,1.27849172,1696037456.019923,1696037457.2927914,1.272559938
11-000000012287,1696037457.2952218,1696037458.615857,1.320632058,1696037457.3011355,1696037458.6139371,1.312796074,1696037457.3070076,1696037458.6138604,1.306531902
12-000000018852,1696037458.6166432,1696037459.9024258,1.285780573,1696037458.6225245,1696037459.9005163,1.277987187,1696037458.6283255,1696037459.9004493,1.271793028
13-000000000535,1696037459.9030447,1696037461.1980135,1.294966012,1696037459.907412,1696037461.1960025,1.288585673,1696037459.9162724,1696037461.1959236,1.279326223
14-000000020674,1696037461.1986215,1696037462.506489,1.307864791,1696037461.2037165,1696037462.5047457,1.301024243,1696037461.2105339,1696037462.5046566,1.293784645
15-000000114471,1696037462.5069284,1696037463.8124597,1.30552845,1696037462.5127194,1696037463.8104773,1.297753238,1696037462.5201838,1696037463.8104208,1.289904314
16-000000027473,1696037463.813027,1696037465.120372,1.307342614,1696037463.8171058,1696037465.11835,1.30123948,1696037463.824447,1696037465.1182597,1.293490636
17-000000020717,1696037465.1208544,1696037466.4187238,1.297866864,1696037465.1250083,1696037466.417024,1.292010472,1696037465.1304417,1696037466.416968,1.286207698
18-000000033030,1696037466.4191203,1696037467.7161803,1.297057075,1696037466.423336,1696037467.7140875,1.290746969,1696037466.4316475,1696037467.7140186,1.282055576
19-000000569105,1696037467.7167118,1696037468.9960465,1.279331535,1696037467.7207627,1696037468.9939353,1.273167601,1696037467.7284179,1696037468.9938567,1.265119494
20-000000568423,1696037468.9964902,1696037470.2713916,1.27489845,1696037469.0017228,1696037470.26968,1.267952177,1696037469.0066433,1696037470.2696002,1.262631043
21-000000219090,1696037470.2717514,1696037471.5532966,1.281541804,1696037470.2754803,1696037471.5514486,1.27596305,1696037470.281768,1696037471.551363,1.269277014
22-000000020503,1696037471.553662,1696037472.8586397,1.304974854,1696037471.5577197,1696037472.8569121,1.299186687,1696037471.5638494,1696037472.856815,1.292622369
23-000000576217,1696037472.8590627,1696037474.1665661,1.307499943,1696037472.8649192,1696037474.1647365,1.299812194,1696037472.8703153,1696037474.1646636,1.294019954
24-000000105659,1696037474.1669154,1696037475.4583015,1.291383352,1696037474.1703806,1696037475.4558604,1.285475029,1696037474.1756384,1696037475.4557724,1.27981239
25-000000560759,1696037475.4587493,1696037476.7510438,1.292292414,1696037475.4625158,1696037476.7493353,1.286814436,1696037475.467726,1696037476.7492528,1.281207107
26-000000571463,1696037476.75146,1696037478.0435174,1.292054753,1696037476.756019,1696037478.0416708,1.285646716,1696037476.762033,1696037478.0415854,1.279184326
27-000000579670,1696037478.043964,1696037479.3549578,1.31099099,1696037478.047503,1696037479.3531332,1.305624746,1696037478.0537622,1696037479.3530486,1.298975637
28-000000576965,1696037479.3554046,1696037480.6499784,1.294571099,1696037479.3613546,1696037480.6481948,1.286835547,1696037479.3681555,1696037480.64812,1.279638458
29-000000574730,1696037480.6503146,1696037481.9359818,1.285664452,1696037480.6538646,1696037481.9342356,1.280345538,1696037480.6589878,1696037481.9340878,1.274783878
