id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
25-000000560759,1696120218.6216366,1696120239.965479,21.343839796,1696120219.8135133,1696120239.9398768,20.126353963,1696120219.8549073,1696120239.866768,20.011633784
26-000000571463,1696120218.6244392,1696120240.2595892,21.635146893,1696120219.772455,1696120240.2339602,20.46149679,1696120219.813708,1696120240.1565666,20.34262438
7-000000000694,1696120218.5187943,1696120241.4170854,22.898288196,1696120219.9604146,1696120241.3919134,21.431488083,1696120220.0017607,1696120241.3202782,21.318288493
0-000000000178,1696120218.4765003,1696120242.0151997,23.538696161,1696120219.9592438,1696120241.9896355,22.030381965,1696120220.000175,1696120241.9172199,21.916811947
24-000000105659,1696120218.6181965,1696120242.5504713,23.93227098,1696120220.005642,1696120242.524456,22.518803479,1696120220.0460224,1696120242.4507246,22.404455195
3-000000000549,1696120218.4960845,1696120242.8636763,24.36758892,1696120220.036796,1696120242.838379,22.8015733,1696120220.0778046,1696120242.7657514,22.687720943
12-000000018852,1696120218.5458415,1696120242.9324882,24.386644277,1696120220.0471592,1696120242.9072058,22.860036134,1696120220.0879276,1696120242.8338768,22.745721017
10-000000007242,1696120218.5362816,1696120243.2354677,24.699182583,1696120219.9674926,1696120243.2091172,23.241615522,1696120220.0076485,1696120243.136996,23.129120556
27-000000579670,1696120218.6279213,1696120243.4406455,24.812721386,1696120220.016596,1696120243.4154074,23.398802017,1696120220.0570195,1696120243.3421972,23.284948577
13-000000000535,1696120218.552411,1696120243.6537526,25.101338588,1696120220.0733323,1696120243.6272554,23.553913286,1696120220.11845,1696120243.554439,23.435756043
23-000000576217,1696120218.613333,1696120243.7727022,25.159366491,1696120219.9895933,1696120243.744723,23.75510353,1696120220.0305219,1696120243.6711361,23.640388896
18-000000033030,1696120218.5881042,1696120243.9057984,25.317691395,1696120220.0287733,1696120243.8795106,23.850726373,1696120220.071686,1696120243.8061223,23.734192285
8-000000000771,1696120218.5233033,1696120243.9395313,25.416224819,1696120219.9701853,1696120243.913262,23.943066262,1696120220.0111809,1696120243.8414004,23.829994746
22-000000020503,1696120218.6066391,1696120243.9997027,25.393061277,1696120220.0065935,1696120243.9731698,23.966566315,1696120220.0483558,1696120243.898841,23.850245503
16-000000027473,1696120218.5801694,1696120244.1626172,25.582444313,1696120219.9990423,1696120244.1379092,24.138857597,1696120220.040922,1696120244.06448,24.02329987
19-000000569105,1696120218.594766,1696120244.250411,25.655642213,1696120220.1011198,1696120244.2245586,24.123428986,1696120220.143099,1696120244.1525788,24.009243731
11-000000012287,1696120218.5416038,1696120244.3868368,25.845230238,1696120219.98802,1696120244.3610759,24.37304688,1696120220.0299132,1696120244.2877238,24.257578212
14-000000020674,1696120218.5676198,1696120244.4035008,25.835878048,1696120220.029988,1696120244.3769739,24.346975841,1696120220.0718446,1696120244.3035026,24.23142133
9-000000001371,1696120218.5274928,1696120244.4357767,25.908281319,1696120220.052255,1696120244.409531,24.357265572,1696120220.0959828,1696120244.3348958,24.238674548
28-000000576965,1696120218.6341584,1696120244.5885534,25.954391692,1696120220.0316885,1696120244.5620756,24.530361916,1696120220.0731566,1696120244.4879222,24.414527208
20-000000568423,1696120218.599453,1696120244.6104684,26.011012623,1696120220.0166152,1696120244.5857239,24.569099524,1696120220.055833,1696120244.5158231,24.459760989
17-000000020717,1696120218.5854056,1696120244.6339238,26.048514858,1696120220.122698,1696120244.6082284,24.485519668,1696120220.1631937,1696120244.5361912,24.372738704
15-000000114471,1696120218.57335,1696120244.689087,26.115734233,1696120220.0701654,1696120244.6623302,24.592154876,1696120220.1118507,1696120244.5885806,24.476505686
29-000000574730,1696120218.6393697,1696120244.7803934,26.141020855,1696120220.059762,1696120244.754861,24.695089071,1696120220.099995,1696120244.6824198,24.582177325
4-000000000718,1696120218.4999466,1696120244.860268,26.360318356,1696120220.0475972,1696120244.834898,24.787290901,1696120220.0891612,1696120244.762245,24.672855668
1-000000000001,1696120218.4863737,1696120244.9408402,26.454463682,1696120220.0943074,1696120244.9133594,24.81903879,1696120220.136793,1696120244.839729,24.702703028
21-000000219090,1696120218.6026454,1696120244.9601235,26.357473781,1696120220.0569725,1696120244.9347274,24.877745177,1696120220.0985792,1696120244.8613496,24.762538835
6-000000000570,1696120218.5092063,1696120245.0602603,26.551050851,1696120219.9672854,1696120245.0274317,25.060136217,1696120220.0138555,1696120244.9359365,24.921847265
5-000000011517,1696120218.5037875,1696120245.1413338,26.637542971,1696120220.017076,1696120245.1162226,25.099136725,1696120220.058246,1696120245.0446827,24.986203376
2-000000000276,1696120218.4901762,1696120245.267826,26.77764743,1696120220.2250125,1696120245.2411277,25.016105727,1696120220.2660403,1696120245.168143,24.901861543
