id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
24-000000105659,1695569553.2380075,1695569555.4981837,2.260172064,1695569554.659438,1695569555.4887702,0.829324117,1695569554.6994102,1695569555.473009,0.77334495
28-000000576965,1695569553.253265,1695569555.6033216,2.350054013,1695569554.6668327,1695569555.5940347,0.927192664,1695569554.707675,1695569555.578376,0.870476405
6-000000000570,1695569553.1506894,1695569555.667601,2.516909392,1695569554.668843,1695569555.6561482,0.987294645,1695569554.7145755,1695569555.636317,0.921512336
20-000000568423,1695569553.2150834,1695569555.7181005,2.503013721,1695569554.6717277,1695569555.7088401,1.037093193,1695569554.7109902,1695569555.6930573,0.981838423
25-000000560759,1695569553.2410629,1695569555.789702,2.548636379,1695569554.735717,1695569555.7813315,1.045605856,1695569554.776383,1695569555.7657804,0.989166801
2-000000000276,1695569553.1359537,1695569555.820123,2.684166513,1695569554.7364137,1695569555.8107476,1.074325291,1695569554.7766607,1695569555.7949624,1.018078924
9-000000001371,1695569553.16726,1695569555.8289106,2.661647697,1695569554.7645366,1695569555.8195817,1.055035658,1695569554.8062453,1695569555.803409,0.996937262
1-000000000001,1695569553.1321216,1695569555.8729217,2.740796882,1695569554.7686768,1695569555.8627381,1.09405151,1695569554.8094068,1695569555.8468041,1.037170116
21-000000219090,1695569553.2179487,1695569555.912834,2.694882306,1695569554.725658,1695569555.903646,1.177978772,1695569554.7664993,1695569555.8880355,1.121304146
22-000000020503,1695569553.2216961,1695569555.9485092,2.726809625,1695569554.768711,1695569555.9394114,1.170675214,1695569554.8091605,1695569555.9240572,1.114657172
3-000000000549,1695569553.1394255,1695569555.968319,2.828889934,1695569554.782338,1695569555.9584768,1.176129024,1695569554.8239772,1695569555.9423351,1.118122591
12-000000018852,1695569553.1784704,1695569556.0408452,2.862372195,1695569554.7489207,1695569556.031331,1.282401196,1695569554.7892807,1695569556.0156927,1.226186394
0-000000000178,1695569553.1251001,1695569556.1161935,2.990977244,1695569554.7680047,1695569556.107126,1.339095908,1695569554.8087115,1695569556.0914404,1.282501767
19-000000569105,1695569553.210358,1695569556.167815,2.957453871,1695569554.658121,1695569556.1585965,1.500465779,1695569554.6995225,1695569556.1434948,1.443746352
27-000000579670,1695569553.2495375,1695569556.21521,2.965669625,1695569554.6669667,1695569556.2058187,1.538842656,1695569554.7081604,1695569556.1900346,1.481651551
18-000000033030,1695569553.205192,1695569556.3043346,3.099138436,1695569554.726939,1695569556.2953176,1.568368441,1695569554.7690237,1695569556.279884,1.510637873
11-000000012287,1695569553.1754024,1695569556.3124423,3.137036939,1695569554.72884,1695569556.3034606,1.57461046,1695569554.769533,1695569556.2876298,1.517874672
10-000000007242,1695569553.1721199,1695569556.3151894,3.143065859,1695569554.7288861,1695569556.305302,1.576389929,1695569554.769482,1695569556.2893977,1.519685191
17-000000020717,1695569553.2023392,1695569556.3203413,3.117999579,1695569554.7399683,1695569556.311527,1.571531625,1695569554.7799506,1695569556.2936177,1.513437922
15-000000114471,1695569553.1925879,1695569556.3360183,3.143426842,1695569554.7364414,1695569556.324289,1.587823021,1695569554.7777116,1695569556.3086228,1.530649229
13-000000000535,1695569553.1821964,1695569556.3372455,3.155046013,1695569554.7448778,1695569556.3245661,1.579678184,1695569554.787934,1695569556.308278,1.520117413
29-000000574730,1695569553.257794,1695569556.3733015,3.115504871,1695569554.7487671,1695569556.363248,1.61447125,1695569554.7884567,1695569556.3455274,1.556830439
23-000000576217,1695569553.2323532,1695569556.4419584,3.209601769,1695569554.7524035,1695569556.4329197,1.680506549,1695569554.7921965,1695569556.4175591,1.625143054
4-000000000718,1695569553.1431441,1695569556.4843688,3.341221592,1695569554.752627,1695569556.4753504,1.722713343,1695569554.7923522,1695569556.4597692,1.667191587
16-000000027473,1695569553.1979434,1695569556.5082567,3.310309556,1695569554.7568011,1695569556.4989693,1.742159103,1695569554.7987237,1695569556.4830546,1.684106024
5-000000011517,1695569553.1462855,1695569556.5469587,3.400670353,1695569554.7635746,1695569556.5372634,1.773678799,1695569554.8048143,1695569556.521988,1.716946574
7-000000000694,1695569553.1589496,1695569556.5501876,3.391234301,1695569554.7602947,1695569556.541356,1.78105141,1695569554.8015318,1695569556.5258505,1.72409009
8-000000000771,1695569553.1635525,1695569556.5577636,3.394207919,1695569554.7712908,1695569556.548583,1.777281868,1695569554.8115637,1695569556.532477,1.720682418
26-000000571463,1695569553.2451937,1695569556.5808706,3.335673675,1695569554.7719364,1695569556.5716462,1.799700428,1695569554.8131108,1695569556.555626,1.742285881
14-000000020674,1695569553.1886492,1695569556.7904887,3.601837021,1695569554.7904963,1695569556.7817836,1.99127669,1695569554.8314524,1695569556.766177,1.93449571
