id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
10-000000007242,1695567535.765006,1695567536.7805622,1.015552794,1695567535.9676058,1695567536.7764628,0.808852487,1695567535.9725015,1695567536.7763977,0.80369915
4-000000000718,1695567535.7338068,1695567536.7886431,1.05483354,1695567535.9547668,1695567536.785486,0.830713517,1695567535.9595432,1695567536.7854116,0.825652692
22-000000020503,1695567535.8423991,1695567536.7922547,0.949852805,1695567535.9638877,1695567536.7888253,0.824933529,1695567535.9689612,1695567536.7887576,0.81958212
7-000000000694,1695567535.7505147,1695567536.7957323,1.045214302,1695567535.96602,1695567536.7923014,0.826276176,1695567535.9717665,1695567536.7922127,0.820241237
3-000000000549,1695567535.7232344,1695567536.7971168,1.07387973,1695567535.964045,1695567536.7933097,0.829259864,1695567535.9696038,1695567536.7932456,0.823440138
24-000000105659,1695567535.8490598,1695567536.7979512,0.948889312,1695567535.969227,1695567536.793365,0.82413293,1695567535.97404,1695567536.7932694,0.819025311
19-000000569105,1695567535.8303115,1695567536.7987473,0.968432877,1695567535.972501,1695567536.7938719,0.821366374,1695567535.9788964,1695567536.7937634,0.814659158
25-000000560759,1695567535.8520477,1695567536.799606,0.947556532,1695567535.966269,1695567536.7944398,0.828166349,1695567535.9709373,1695567536.7943711,0.823228758
15-000000114471,1695567535.8009205,1695567536.8003802,0.999456655,1695567535.9656255,1695567536.797587,0.831956282,1695567535.9719594,1695567536.797523,0.825339519
18-000000033030,1695567535.8153062,1695567536.8012521,0.985943859,1695567535.965445,1695567536.7983396,0.832889615,1695567535.9722834,1695567536.7982717,0.825781627
29-000000574730,1695567535.8661888,1695567536.8021595,0.935968933,1695567535.9689214,1695567536.7989953,0.830069152,1695567535.9733617,1695567536.798935,0.825367793
13-000000000535,1695567535.776057,1695567536.802741,1.026681896,1695567535.9673648,1695567536.7990305,0.831660651,1695567535.9749641,1695567536.7989633,0.82378934
23-000000576217,1695567535.845764,1695567536.8035924,0.957826317,1695567535.9639742,1695567536.8000865,0.836107166,1695567535.9688072,1695567536.7999952,0.830987068
21-000000219090,1695567535.838215,1695567536.8051164,0.966899041,1695567535.9680119,1695567536.8001387,0.832122075,1695567535.9736223,1695567536.8000631,0.826217558
0-000000000178,1695567535.711113,1695567536.806817,1.095701089,1695567535.9650767,1695567536.803378,0.838296606,1695567535.9704468,1695567536.803287,0.832625894
5-000000011517,1695567535.737351,1695567536.807761,1.070407857,1695567535.9698293,1695567536.8040438,0.834209895,1695567535.9754803,1695567536.8039827,0.828295129
8-000000000771,1695567535.7550116,1695567536.8084986,1.053484336,1695567535.9608967,1695567536.8043272,0.843425525,1695567535.9662185,1695567536.8042367,0.837813972
2-000000000276,1695567535.7200015,1695567536.809288,1.089283822,1695567535.9670055,1695567536.8057406,0.838730501,1695567535.9721537,1695567536.8056793,0.833318604
20-000000568423,1695567535.8350992,1695567536.8102865,0.9751853,1695567535.9622808,1695567536.8075206,0.845235182,1695567535.966834,1695567536.807446,0.840400508
26-000000571463,1695567535.8548944,1695567536.811196,0.956299963,1695567535.9713204,1695567536.8075411,0.836215621,1695567535.9766011,1695567536.8074772,0.830666747
1-000000000001,1695567535.716608,1695567536.8121593,1.09554835,1695567535.960377,1695567536.8080368,0.847655047,1695567535.9658334,1695567536.8079767,0.841932783
27-000000579670,1695567535.8585565,1695567536.813868,0.955309681,1695567535.9725492,1695567536.8103414,0.837787273,1695567535.9779909,1695567536.8102813,0.83208772
17-000000020717,1695567535.8114862,1695567536.8147228,1.00323405,1695567535.970251,1695567536.810451,0.840194559,1695567535.975026,1695567536.8103886,0.835145927
9-000000001371,1695567535.7590468,1695567536.8158326,1.056783632,1695567535.9698458,1695567536.8124175,0.842566776,1695567535.9763827,1695567536.8123128,0.835718661
12-000000018852,1695567535.7718391,1695567536.8206477,1.048805892,1695567535.9665203,1695567536.816687,0.850161369,1695567535.971839,1695567536.8166237,0.844574021
28-000000576965,1695567535.8621469,1695567536.8224397,0.960290962,1695567535.9693065,1695567536.8195102,0.850199465,1695567535.9753842,1695567536.8194444,0.843822612
16-000000027473,1695567535.8063097,1695567536.825569,1.019256645,1695567535.9713736,1695567536.8222005,0.850822128,1695567535.9778109,1695567536.822142,0.844116126
14-000000020674,1695567535.7828505,1695567536.8297672,1.0469135,1695567535.9669337,1695567536.8265572,0.85961837,1695567535.9728405,1695567536.8264756,0.853421341
11-000000012287,1695567535.7683268,1695567536.8310914,1.062762275,1695567535.9713514,1695567536.826568,0.855211879,1695567535.97654,1695567536.826507,0.849761049
6-000000000570,1695567535.7414944,1695567536.9456332,1.204135451,1695567535.9749901,1695567536.9416542,0.966659157,1695567535.9843175,1695567536.941555,0.957034632
