id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
10-000000007242,1695566757.1087632,1695566762.3079417,5.199173901,1695566759.1106014,1695566762.3029435,3.192335182,1695566759.1508334,1695566762.3027163,3.151654338
7-000000000694,1695566757.0868323,1695566762.348062,5.261224741,1695566759.093643,1695566762.3436952,3.25004345,1695566759.1346283,1695566762.3435118,3.208657127
14-000000020674,1695566757.1422534,1695566762.4105756,5.268318548,1695566759.0460942,1695566762.4059558,3.359853919,1695566759.0877733,1695566762.4057791,3.317777546
3-000000000549,1695566757.0649297,1695566762.4294813,5.364548361,1695566759.1241815,1695566762.4253428,3.301152979,1695566759.1656644,1695566762.4251091,3.259214698
12-000000018852,1695566757.1206467,1695566763.3145497,6.19389917,1695566759.167995,1695566763.310424,4.142422164,1695566759.2081146,1695566763.3102381,4.101897479
21-000000219090,1695566757.181561,1695566763.4311526,6.249588018,1695566759.1727526,1695566763.427331,4.254552592,1695566759.2134843,1695566763.4270804,4.213378554
11-000000012287,1695566757.114635,1695566763.4896276,6.374988488,1695566759.1707668,1695566763.483808,4.313033175,1695566759.2115119,1695566763.483636,4.271896757
4-000000000718,1695566757.068456,1695566763.8867195,6.818260422,1695566759.1829894,1695566763.8828554,4.699858808,1695566759.2226334,1695566763.882668,4.6598092
28-000000576965,1695566757.2039115,1695566763.9716985,6.767784121,1695566759.177284,1695566763.9675922,4.790300719,1695566759.2179697,1695566763.9673831,4.749187685
2-000000000276,1695566757.061601,1695566763.984426,6.922821639,1695566759.1766162,1695566763.9799032,4.803278983,1695566759.217198,1695566763.9796603,4.762232445
27-000000579670,1695566757.2004938,1695566764.505416,7.304918168,1695566759.1834598,1695566764.5010762,5.317607401,1695566759.2238767,1695566764.5008783,5.276773834
24-000000105659,1695566757.1914492,1695566764.5329874,7.341535343,1695566759.2780511,1695566764.5294533,5.25139479,1695566759.318679,1695566764.5292723,5.210365481
5-000000011517,1695566757.0725489,1695566764.6549842,7.582432125,1695566759.1901217,1695566764.6515613,5.461430827,1695566759.231741,1695566764.6513314,5.419359024
6-000000000570,1695566757.0780518,1695566764.8380718,7.76001693,1695566759.1936522,1695566764.8340025,5.640341809,1695566759.2394843,1695566764.8337526,5.594040541
16-000000027473,1695566757.1609526,1695566765.006848,7.845889886,1695566759.2076006,1695566765.0029042,5.795294908,1695566759.2499194,1695566765.0027242,5.752571839
22-000000020503,1695566757.1853318,1695566765.0869315,7.901596188,1695566759.296236,1695566765.0818815,5.785637735,1695566759.3364475,1695566765.0817075,5.745028201
17-000000020717,1695566757.1664135,1695566765.0962636,7.929845967,1695566759.1982129,1695566765.0916314,5.893409665,1695566759.2388709,1695566765.091385,5.852271729
20-000000568423,1695566757.1788108,1695566765.1833043,8.004489534,1695566759.2876062,1695566765.179258,5.891643585,1695566759.3274782,1695566765.1790257,5.851231228
18-000000033030,1695566757.1691911,1695566765.222094,8.05289972,1695566759.211757,1695566765.2176864,6.005920737,1695566759.256686,1695566765.2174528,5.960539897
15-000000114471,1695566757.1465778,1695566765.2621188,8.115536869,1695566759.2650974,1695566765.258231,5.99312608,1695566759.305478,1695566765.2580035,5.952310621
23-000000576217,1695566757.188305,1695566765.273935,8.085625813,1695566759.3015625,1695566765.267556,5.965983794,1695566759.3421392,1695566765.2673216,5.924953607
8-000000000771,1695566757.0919056,1695566765.2890735,8.197163813,1695566759.299655,1695566765.2849982,5.985335269,1695566759.3404372,1695566765.2847397,5.944080926
25-000000560759,1695566757.194199,1695566765.3076167,8.113413963,1695566759.2937787,1695566765.3036385,6.009851609,1695566759.3330905,1695566765.3034022,5.970063688
13-000000000535,1695566757.1289191,1695566765.333677,8.204754307,1695566759.2839592,1695566765.3295486,6.045581653,1695566759.3265707,1695566765.3292968,6.002495507
1-000000000001,1695566757.0580425,1695566765.3655865,8.307540583,1695566759.3045406,1695566765.3617165,6.057167868,1695566759.3450701,1695566765.3614924,6.016195872
26-000000571463,1695566757.197214,1695566765.3720286,8.174811134,1695566759.29382,1695566765.3676176,6.073789185,1695566759.3339863,1695566765.3673909,6.033177394
9-000000001371,1695566757.0969636,1695566765.4100137,8.313046559,1695566759.2995155,1695566765.3964996,6.096976105,1695566759.3413098,1695566765.3962896,6.054751483
0-000000000178,1695566757.0519917,1695566765.4115076,8.359511899,1695566759.2834492,1695566765.3994713,6.116014464,1695566759.3234606,1695566765.399296,6.0756165
19-000000569105,1695566757.174639,1695566765.4122372,8.237594802,1695566759.3034708,1695566765.399927,6.096430022,1695566759.3452568,1695566765.3996782,6.054197497
29-000000574730,1695566757.2078052,1695566765.4675407,8.259731897,1695566759.2966156,1695566765.463511,6.166870382,1695566759.3364747,1695566765.4632802,6.126582202
