@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
2618.0,2617.11,2023-09-24 14:59:03.573,579.77,584,2048,2023-09-24 14:58:54.555
854.0,853.88,2023-09-24 14:59:03.573,,587,2048,2023-09-24 14:58:56.820
2170.0,2169.54,2023-09-24 14:59:03.088,570.15,585,2048,2023-09-24 14:58:54.067
842.0,841.27,2023-09-24 14:59:03.088,,586,2048,2023-09-24 14:58:56.812
2951.0,2950.89,2023-09-24 14:59:03.889,570.3,585,2048,2023-09-24 14:58:54.872
842.0,841.72,2023-09-24 14:59:03.889,,586,2048,2023-09-24 14:58:56.807
2778.0,2777.37,2023-09-24 14:58:56.805,575.05,584,2048,2023-09-24 14:58:54.723
864.0,863.03,2023-09-24 14:59:05.845,,587,2048,2023-09-24 14:58:56.827
2739.0,2738.61,2023-09-24 14:59:03.668,568.7,584,2048,2023-09-24 14:58:54.648
834.0,833.62,2023-09-24 14:59:03.668,,586,2048,2023-09-24 14:58:56.800
2843.0,2842.62,2023-09-24 14:58:59.667,584.19,584,2048,2023-09-24 14:58:54.789
853.0,852.87,2023-09-24 14:58:59.667,,585,2048,2023-09-24 14:58:56.818
2795.0,2794.64,2023-09-24 14:59:03.717,570.34,585,2048,2023-09-24 14:58:54.699
838.0,837.82,2023-09-24 14:59:03.717,,586,2048,2023-09-24 14:58:56.805
2621.0,2620.42,2023-09-24 14:59:03.612,559.92,584,2048,2023-09-24 14:58:54.593
836.0,835.66,2023-09-24 14:59:03.612,,586,2048,2023-09-24 14:58:56.802
2514.0,2513.39,2023-09-24 14:59:00.971,577.1,584,2048,2023-09-24 14:58:54.462
840.0,839.75,2023-09-24 14:59:00.971,,586,2048,2023-09-24 14:58:56.809
3160.0,3159.61,2023-09-24 14:58:59.483,577.74,585,2048,2023-09-24 14:58:55.179
834.0,833.32,2023-09-24 14:58:59.483,,586,2048,2023-09-24 14:58:56.787
2944.0,2943.43,2023-09-24 14:59:03.913,573.35,585,2048,2023-09-24 14:58:54.889
836.0,835.87,2023-09-24 14:59:03.913,,587,2048,2023-09-24 14:58:56.799
2871.0,2870.25,2023-09-24 14:58:58.368,569.12,584,2048,2023-09-24 14:58:54.846
837.0,836.79,2023-09-24 14:58:58.368,,587,2048,2023-09-24 14:58:56.799
2450.0,2449.93,2023-09-24 14:58:56.578,563.24,584,2048,2023-09-24 14:58:54.388
859.0,858.6,2023-09-24 14:59:05.850,,585,2048,2023-09-24 14:58:56.828
3105.0,3104.65,2023-09-24 14:58:55.542,566.61,585,2048,2023-09-24 14:58:55.039
839.0,838.95,2023-09-24 14:59:04.981,,586,2048,2023-09-24 14:58:56.801
2760.0,2759.46,2023-09-24 14:59:03.688,568.56,584,2048,2023-09-24 14:58:54.668
845.0,844.01,2023-09-24 14:59:03.688,,585,2048,2023-09-24 14:58:56.812
2522.0,2521.88,2023-09-24 14:58:57.368,573.17,584,2048,2023-09-24 14:58:54.452
829.0,828.14,2023-09-24 14:58:57.368,,585,2048,2023-09-24 14:58:56.795
2910.0,2909.07,2023-09-24 14:58:59.501,563.3,584,2048,2023-09-24 14:58:54.840
831.0,830.25,2023-09-24 14:58:59.501,,587,2048,2023-09-24 14:58:56.793
2997.0,2996.84,2023-09-24 14:58:58.532,575.15,584,2048,2023-09-24 14:58:54.961
833.0,832.43,2023-09-24 14:58:58.532,,586,2048,2023-09-24 14:58:56.794
2417.0,2416.84,2023-09-24 14:58:55.436,570.51,584,2048,2023-09-24 14:58:54.327
855.0,854.72,2023-09-24 14:59:04.992,,587,2048,2023-09-24 14:58:56.823
2759.0,2758.84,2023-09-24 14:59:03.664,570.16,585,2048,2023-09-24 14:58:54.648
847.0,846.46,2023-09-24 14:59:03.664,,587,2048,2023-09-24 14:58:56.813
3195.0,3194.76,2023-09-24 14:58:55.855,562.82,612,2048,2023-09-24 14:58:55.116
846.0,845.99,2023-09-24 14:59:04.980,,612,2048,2023-09-24 14:58:56.805
3109.0,3108.59,2023-09-24 14:59:04.139,569.17,584,2048,2023-09-24 14:58:55.120
851.0,850.97,2023-09-24 14:59:04.139,,585,2048,2023-09-24 14:58:56.810
2265.0,2264.96,2023-09-24 14:58:56.962,559.18,584,2048,2023-09-24 14:58:54.167
826.0,825.87,2023-09-24 14:58:56.962,,587,2048,2023-09-24 14:58:56.795
2411.0,2410.83,2023-09-24 14:58:59.003,553.29,585,2048,2023-09-24 14:58:54.331
973.0,972.79,2023-09-24 14:58:59.003,,614,2048,2023-09-24 14:58:56.943
2921.0,2920.27,2023-09-24 14:59:00.442,583.35,584,2048,2023-09-24 14:58:54.878
831.0,830.99,2023-09-24 14:59:00.442,,586,2048,2023-09-24 14:58:56.795
2898.0,2897.15,2023-09-24 14:58:55.101,568.7,585,2048,2023-09-24 14:58:54.817
812.0,811.36,2023-09-24 14:59:04.983,,586,2048,2023-09-24 14:58:56.777
2874.0,2873.71,2023-09-24 14:58:57.656,578.07,584,2048,2023-09-24 14:58:54.791
837.0,836.09,2023-09-24 14:58:57.656,,588,2048,2023-09-24 14:58:56.800
2216.0,2215.16,2023-09-24 14:59:04.066,561.62,585,3072,2023-09-24 14:59:01.195
709.0,708.51,2023-09-24 14:59:13.326,,586,3072,2023-09-24 14:59:05.012
3994.0,3993.32,2023-09-24 14:59:12.034,584.8,585,3072,2023-09-24 14:59:03.016
