id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1696122072.9630935,1696122082.7550583,9.791960608,1696122073.1756482,1696122082.7500827,9.574429763,1696122073.1810052,1696122082.7499735,9.56873389
17-000000020717,1696122073.036895,1696122082.8237982,9.786900337,1696122073.1648512,1696122082.8201237,9.655267289,1696122073.1697757,1696122082.8199992,9.649968327
24-000000105659,1696122073.0612366,1696122082.8343604,9.773120568,1696122073.178025,1696122082.8290293,9.650999936,1696122073.1828103,1696122082.8289275,9.645873912
7-000000000694,1696122072.9942572,1696122082.8354201,9.841160554,1696122073.1727867,1696122082.8321226,9.659331042,1696122073.1779888,1696122082.832033,9.653836875
13-000000000535,1696122073.0165772,1696122082.8522217,9.835640305,1696122073.1811314,1696122082.8488812,9.667038966,1696122073.1879687,1696122082.8487642,9.659870227
21-000000219090,1696122073.051733,1696122082.859557,9.807821508,1696122073.1747015,1696122082.855681,9.680837514,1696122073.1803727,1696122082.855562,9.674818422
27-000000579670,1696122073.0702019,1696122082.9256063,9.855401619,1696122073.1710994,1696122082.9223835,9.751278497,1696122073.177069,1696122082.9222832,9.744974524
22-000000020503,1696122073.0552523,1696122082.9610705,9.90581605,1696122073.1745327,1696122082.9574857,9.782948575,1696122073.1801672,1696122082.957375,9.776944799
28-000000576965,1696122073.073877,1696122082.9721143,9.898234533,1696122073.1833963,1696122082.9679742,9.784571686,1696122073.1889133,1696122082.9678695,9.778729869
29-000000574730,1696122073.0777416,1696122082.9850535,9.907309157,1696122073.1754837,1696122082.9796858,9.80419719,1696122073.179514,1696122082.9796264,9.799879259
25-000000560759,1696122073.0638864,1696122083.020655,9.956765922,1696122073.1702123,1696122083.017589,9.847370967,1696122073.1752758,1696122083.017498,9.841977
1-000000000001,1696122072.969197,1696122083.040599,10.071399044,1696122073.1751363,1696122083.035189,9.860047002,1696122073.180939,1696122083.03505,9.853819368
18-000000033030,1696122073.0396106,1696122083.0522184,10.012604957,1696122073.1756403,1696122083.0422616,9.866616608,1696122073.1826034,1696122083.0421515,9.859314352
14-000000020674,1696122073.0231488,1696122083.0584197,10.035267893,1696122073.1793156,1696122083.054812,9.875491568,1696122073.1853607,1696122083.0547163,9.865047098
4-000000000718,1696122072.979757,1696122083.0614324,10.081671013,1696122073.171856,1696122083.055626,9.883765138,1696122073.1768148,1696122083.0555272,9.878441904
20-000000568423,1696122073.0492194,1696122083.0760734,10.026851102,1696122073.1757507,1696122083.0714996,9.895744342,1696122073.1803346,1696122083.0713549,9.890768751
19-000000569105,1696122073.0446618,1696122083.0793443,10.034680434,1696122073.1703196,1696122083.0680854,9.897760294,1696122073.1767552,1696122083.0679665,9.890976703
23-000000576217,1696122073.0581508,1696122083.0901768,10.032023459,1696122073.1720338,1696122083.086505,9.914466632,1696122073.1769807,1696122083.086441,9.90922959
15-000000114471,1696122073.027074,1696122083.1143594,10.087282348,1696122073.1705074,1696122083.1104612,9.939948569,1696122073.1777015,1696122083.1103451,9.93239729
16-000000027473,1696122073.0321743,1696122083.133432,10.101254504,1696122073.1799932,1696122083.1299925,9.949994281,1696122073.1865869,1696122083.1298935,9.943061444
3-000000000549,1696122072.9760852,1696122083.1635303,10.187440999,1696122073.1747806,1696122083.159313,9.98452635,1696122073.182387,1696122083.1591966,9.976568217
26-000000571463,1696122073.066809,1696122083.167978,10.101165656,1696122073.1826043,1696122083.164687,9.982077744,1696122073.1883047,1696122083.1645858,9.975986517
10-000000007242,1696122073.0065103,1696122083.1850736,10.178560745,1696122073.1763394,1696122083.181677,10.005332668,1696122073.181248,1696122083.1815784,10.000078603
2-000000000276,1696122072.9728658,1696122083.2008133,10.227944898,1696122073.1687894,1696122083.196594,10.027799937,1696122073.1738555,1696122083.1964943,10.022393186
9-000000001371,1696122073.001659,1696122083.2181556,10.216494208,1696122073.1812992,1696122083.2146955,10.033389582,1696122073.1879878,1696122083.2145832,10.026350271
5-000000011517,1696122072.9826481,1696122083.2285569,10.245905805,1696122073.1733725,1696122083.22476,10.051382862,1696122073.1790142,1696122083.2246578,10.045377518
12-000000018852,1696122073.012872,1696122083.2549343,10.242059302,1696122073.175887,1696122083.2506096,10.074716551,1696122073.1813605,1696122083.250403,10.068797722
8-000000000771,1696122072.9984586,1696122083.26675,10.268288924,1696122073.174467,1696122083.2631266,10.088653852,1696122073.1802835,1696122083.2630098,10.082478875
6-000000000570,1696122072.9865208,1696122083.538241,10.551716773,1696122073.1826572,1696122083.5337353,10.351070065,1696122073.1922512,1696122083.5336242,10.341133153
11-000000012287,1696122073.009394,1696122083.839375,10.829978448,1696122073.16842,1696122083.8361094,10.667684154,1696122073.174311,1696122083.8360078,10.661450684
