id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
20-000000568423,1695567009.3594935,1695567010.2898827,0.930386031,1695567009.490199,1695567010.2861865,0.795982956,1695567009.4942834,1695567010.2860951,0.791629641
28-000000576965,1695567009.3860629,1695567010.2976856,0.911619759,1695567009.4992232,1695567010.294091,0.794861012,1695567009.504255,1695567010.2940004,0.789555867
12-000000018852,1695567009.3238723,1695567010.3031769,0.979301203,1695567009.4991424,1695567010.299109,0.79996125,1695567009.5037344,1695567010.2990224,0.795100474
19-000000569105,1695567009.3552709,1695567010.3057594,0.950485804,1695567009.4986522,1695567010.3026729,0.804015923,1695567009.5041506,1695567010.3025792,0.798244131
13-000000000535,1695567009.3273156,1695567010.317744,0.990426057,1695567009.4933136,1695567010.3141882,0.820869028,1695567009.4999733,1695567010.3140907,0.813924597
23-000000576217,1695567009.3697178,1695567010.320402,0.950680953,1695567009.4971173,1695567010.3173409,0.820217799,1695567009.5014713,1695567010.3172367,0.815567432
26-000000571463,1695567009.3793302,1695567010.3219974,0.942664265,1695567009.5004468,1695567010.318485,0.818033374,1695567009.5051503,1695567010.3183916,0.813057833
4-000000000718,1695567009.2865586,1695567010.3342078,1.047646452,1695567009.4914849,1695567010.3311641,0.839674513,1695567009.4956126,1695567010.3310795,0.835269222
5-000000011517,1695567009.2895179,1695567010.3353674,1.04584743,1695567009.4902458,1695567010.3324673,0.842216689,1695567009.4956079,1695567010.332367,0.836560957
29-000000574730,1695567009.3900373,1695567010.3562021,0.966162036,1695567009.4966247,1695567010.3533354,0.856706229,1695567009.5011046,1695567010.3532367,0.851925005
15-000000114471,1695567009.3376381,1695567010.3572237,1.019582906,1695567009.4975913,1695567010.352529,0.854932944,1695567009.504077,1695567010.352463,0.848178605
25-000000560759,1695567009.3759325,1695567010.365117,0.98918167,1695567009.4868374,1695567010.361161,0.874318906,1695567009.4917126,1695567010.361054,0.86912622
21-000000219090,1695567009.3621845,1695567010.3685417,1.006354324,1695567009.497231,1695567010.3653955,0.8681583,1695567009.5029507,1695567010.3652928,0.862148441
0-000000000178,1695567009.270124,1695567010.380076,1.109948798,1695567009.4925356,1695567010.3736959,0.881154875,1695567009.4978745,1695567010.3735936,0.87550438
24-000000105659,1695567009.3729143,1695567010.381427,1.008509766,1695567009.4879994,1695567010.3756726,0.887668018,1695567009.4944215,1695567010.3755622,0.880884749
17-000000020717,1695567009.3473547,1695567010.3826432,1.035285791,1695567009.4910939,1695567010.3784144,0.887315012,1695567009.4958465,1695567010.378312,0.882257381
22-000000020503,1695567009.3661814,1695567010.3911994,1.025013128,1695567009.4961834,1695567010.3840628,0.88787434,1695567009.5024142,1695567010.383957,0.881313574
8-000000000771,1695567009.3088012,1695567010.3924155,1.083611073,1695567009.4912617,1695567010.384087,0.892820174,1695567009.496628,1695567010.3839948,0.887149664
6-000000000570,1695567009.294342,1695567010.3936307,1.099285441,1695567009.5061002,1695567010.3860736,0.879967778,1695567009.5143263,1695567010.3859496,0.871422602
7-000000000694,1695567009.304293,1695567010.399255,1.09495832,1695567009.4964695,1695567010.3958676,0.899393229,1695567009.5056713,1695567010.3957868,0.889885839
10-000000007242,1695567009.3175588,1695567010.4054005,1.087838311,1695567009.4969273,1695567010.399729,0.902796617,1695567009.5018406,1695567010.3996236,0.897554951
16-000000027473,1695567009.3426268,1695567010.408319,1.065689528,1695567009.4934611,1695567010.4026055,0.90913727,1695567009.5004542,1695567010.4025218,0.901832667
27-000000579670,1695567009.38271,1695567010.4116323,1.028919377,1695567009.495014,1695567010.4050288,0.910009668,1695567009.5005696,1695567010.4048898,0.904108672
9-000000001371,1695567009.3121712,1695567010.4142935,1.10211835,1695567009.4931781,1695567010.4074292,0.914246295,1695567009.5013983,1695567010.4073231,0.905704343
2-000000000276,1695567009.279645,1695567010.4156559,1.136008755,1695567009.4946182,1695567010.4097805,0.915156714,1695567009.4997752,1695567010.4096725,0.909681814
14-000000020674,1695567009.3335457,1695567010.4220576,1.088508349,1695567009.492665,1695567010.418683,0.926012604,1695567009.499466,1695567010.4186006,0.918843495
3-000000000549,1695567009.2828443,1695567010.4375105,1.154662881,1695567009.4942622,1695567010.433365,0.939097648,1695567009.499854,1695567010.4332623,0.933193581
11-000000012287,1695567009.320413,1695567010.4694085,1.148992162,1695567009.4951766,1695567010.4653375,0.970154737,1695567009.5007966,1695567010.4652183,0.964208973
18-000000033030,1695567009.3501852,1695567010.5376098,1.187421574,1695567009.4985802,1695567010.5343776,1.035791925,1695567009.506005,1695567010.5342684,1.028001921
1-000000000001,1695567009.276168,1695567010.6396546,1.363482858,1695567009.483164,1695567010.6357841,1.152615094,1695567009.4884012,1695567010.6356602,1.14704327
