id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
22-000000020503,1695569574.8395364,1695569575.146781,0.307240679,1695569574.9399319,1695569575.1379344,0.197994962,1695569574.9454093,1695569575.118093,0.172474814
3-000000000549,1695569574.7441103,1695569575.1478605,0.40374802,1695569574.9381623,1695569575.139204,0.201033542,1695569574.9438777,1695569575.1179605,0.173872032
10-000000007242,1695569574.778161,1695569575.1492155,0.371051008,1695569574.9451258,1695569575.1397924,0.194658625,1695569574.9500241,1695569575.1212974,0.171061391
0-000000000178,1695569574.7139883,1695569575.1499882,0.435997067,1695569574.9424887,1695569575.1403785,0.197882363,1695569574.9483855,1695569575.1202703,0.171670761
11-000000012287,1695569574.7810922,1695569575.1510565,0.369401025,1695569574.9407642,1695569575.140677,0.199905665,1695569574.9459507,1695569575.1222658,0.176110005
29-000000574730,1695569574.86062,1695569575.1517673,0.291145386,1695569574.9394357,1695569575.1413212,0.20187698,1695569574.9438825,1695569575.1219816,0.177895827
7-000000000694,1695569574.7636604,1695569575.1522713,0.388608695,1695569574.9407988,1695569575.140443,0.199636176,1695569574.9466221,1695569575.1221051,0.175251224
15-000000114471,1695569574.8054988,1695569575.1530118,0.347510045,1695569574.941039,1695569575.1425016,0.201454014,1695569574.9473536,1695569575.1237562,0.176188627
2-000000000276,1695569574.7408414,1695569575.1535554,0.412711778,1695569574.9441495,1695569575.1427774,0.19862048,1695569574.9496949,1695569575.1241462,0.174241263
21-000000219090,1695569574.8357108,1695569575.1543627,0.318650174,1695569574.9399242,1695569575.1420658,0.202133957,1695569574.9454415,1695569575.1204803,0.174821457
5-000000011517,1695569574.7513657,1695569575.1549833,0.403614058,1695569574.945177,1695569575.1433663,0.198181948,1695569574.9506905,1695569575.1252275,0.174333309
23-000000576217,1695569574.8425796,1695569575.158143,0.315560251,1695569574.9428113,1695569575.1448755,0.202057132,1695569574.9476542,1695569575.1253796,0.177493907
19-000000569105,1695569574.8288572,1695569575.160085,0.331225372,1695569574.9448981,1695569575.1453233,0.200417953,1695569574.9512627,1695569575.1253476,0.173881115
20-000000568423,1695569574.8330064,1695569575.1610105,0.328001065,1695569574.9417493,1695569575.1461892,0.204432336,1695569574.94622,1695569575.1276355,0.181203791
1-000000000001,1695569574.7330208,1695569575.1693804,0.436356205,1695569574.9444053,1695569575.1465237,0.202110096,1695569574.9496589,1695569575.1271687,0.177304607
25-000000560759,1695569574.8480313,1695569575.1711862,0.323151758,1695569574.944378,1695569575.1467965,0.202411766,1695569574.949091,1695569575.1271143,0.177816673
4-000000000718,1695569574.7485738,1695569575.172478,0.423901767,1695569574.9447184,1695569575.1493163,0.204590014,1695569574.9493592,1695569575.129534,0.179972586
12-000000018852,1695569574.7853506,1695569575.1740696,0.388716273,1695569574.9460592,1695569575.1506708,0.204605316,1695569574.9512572,1695569575.1285553,0.177092751
26-000000571463,1695569574.8505487,1695569575.1757035,0.325152506,1695569574.947635,1695569575.1504643,0.202821119,1695569574.9533827,1695569575.1307907,0.177196184
16-000000027473,1695569574.812711,1695569575.1762462,0.363532544,1695569574.9464312,1695569575.1507723,0.204332808,1695569574.9527054,1695569575.1300309,0.177120869
14-000000020674,1695569574.7947795,1695569575.1776037,0.382821928,1695569574.9462538,1695569575.151996,0.205734843,1695569574.952294,1695569575.130847,0.178338675
13-000000000535,1695569574.7885957,1695569575.180497,0.391899516,1695569574.9461277,1695569575.1520061,0.205871056,1695569574.9535604,1695569575.132327,0.17855593
17-000000020717,1695569574.8211615,1695569575.1817129,0.3605491,1695569574.95001,1695569575.1528246,0.202806506,1695569574.954807,1695569575.1329067,0.177889108
28-000000576965,1695569574.8569956,1695569575.1836784,0.32668104,1695569574.9527583,1695569575.1538913,0.201126063,1695569574.9584587,1695569575.133141,0.1744853
8-000000000771,1695569574.7677321,1695569575.1845534,0.416819536,1695569574.9479804,1695569575.1540055,0.206017756,1695569574.953235,1695569575.1337602,0.180309678
24-000000105659,1695569574.8453736,1695569575.1875324,0.342156405,1695569574.9498348,1695569575.154979,0.205136295,1695569574.9546533,1695569575.1360316,0.181171676
9-000000001371,1695569574.7707999,1695569575.1882093,0.417407221,1695569574.9513223,1695569575.155119,0.203788931,1695569574.9577606,1695569575.1349635,0.176994535
27-000000579670,1695569574.8537648,1695569575.1887317,0.334965023,1695569574.9492173,1695569575.1571078,0.207881518,1695569574.954691,1695569575.1363807,0.181478391
18-000000033030,1695569574.8239105,1695569575.189525,0.36561249,1695569574.9532886,1695569575.1601415,0.206845497,1695569574.9601233,1695569575.1391048,0.178774465
6-000000000570,1695569574.7550297,1695569575.2218583,0.466825999,1695569574.9529989,1695569575.2110372,0.258030597,1695569574.9631193,1695569575.1799884,0.216599203
