@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
445.0,444.8,2023-09-24 15:33:16.902,,382,2048,2023-09-24 15:33:08.324
1436.0,1435.97,2023-09-24 15:33:13.868,650.72,381,2048,2023-09-24 15:33:06.281
431.0,430.73,2023-09-24 15:33:13.868,,382,2048,2023-09-24 15:33:08.314
1292.0,1291.22,2023-09-24 15:33:13.202,639.86,379,2048,2023-09-24 15:33:06.069
435.0,434.76,2023-09-24 15:33:13.202,,380,2048,2023-09-24 15:33:08.323
1577.0,1576.39,2023-09-24 15:33:08.839,660.96,381,2048,2023-09-24 15:33:06.438
449.0,448.03,2023-09-24 15:33:08.839,,382,2048,2023-09-24 15:33:08.329
1792.0,1791.87,2023-09-24 15:33:11.185,653.52,380,2048,2023-09-24 15:33:06.596
445.0,444.69,2023-09-24 15:33:11.185,,381,2048,2023-09-24 15:33:08.327
954.0,953.75,2023-09-24 15:33:14.735,612.7,379,2048,2023-09-24 15:33:05.719
419.0,418.8,2023-09-24 15:33:14.735,,381,2048,2023-09-24 15:33:08.311
1500.0,1499.56,2023-09-24 15:33:06.558,627.13,380,2048,2023-09-24 15:33:06.321
425.0,424.38,2023-09-24 15:33:16.900,,382,2048,2023-09-24 15:33:08.308
1587.0,1586.17,2023-09-24 15:33:13.910,644.98,397,2048,2023-09-24 15:33:06.429
439.0,438.85,2023-09-24 15:33:13.910,,397,2048,2023-09-24 15:33:08.322
1656.0,1655.35,2023-09-24 15:33:15.555,785.23,379,2048,2023-09-24 15:33:06.540
447.0,446.43,2023-09-24 15:33:15.555,,381,2048,2023-09-24 15:33:08.327
1557.0,1556.02,2023-09-24 15:33:12.064,673.94,379,2048,2023-09-24 15:33:06.430
485.0,484.3,2023-09-24 15:33:12.064,,382,2048,2023-09-24 15:33:08.370
1731.0,1730.65,2023-09-24 15:33:07.941,574.37,380,2048,2023-09-24 15:33:06.507
406.0,405.6,2023-09-24 15:33:16.902,,380,2048,2023-09-24 15:33:08.288
2172.0,2171.62,2023-09-24 15:33:13.954,793.38,381,2048,2023-09-24 15:33:07.109
473.0,472.84,2023-09-24 15:33:13.954,,382,2048,2023-09-24 15:33:08.337
1928.0,1927.25,2023-09-24 15:33:10.381,656.13,380,2048,2023-09-24 15:33:06.742
431.0,430.77,2023-09-24 15:33:10.381,,381,2048,2023-09-24 15:33:08.313
837.0,836.57,2023-09-24 15:33:07.714,585.86,380,2048,2023-09-24 15:33:05.555
516.0,515.94,2023-09-24 15:33:16.916,,398,2048,2023-09-24 15:33:08.414
1547.0,1546.93,2023-09-24 15:33:06.706,657.81,380,2048,2023-09-24 15:33:06.355
422.0,421.79,2023-09-24 15:33:16.903,,381,2048,2023-09-24 15:33:08.305
