id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
24-000000105659,1696120315.9920642,1696120318.7020187,2.709951233,1696120316.1084037,1696120318.6749208,2.566509871,1696120316.1131387,1696120318.5786998,2.465346425
15-000000114471,1696120315.954862,1696120318.7089398,2.754074068,1696120316.1103957,1696120318.683077,2.572674572,1696120316.1167428,1696120318.586421,2.469470963
3-000000000549,1696120315.903288,1696120318.7099876,2.806697298,1696120316.107938,1696120318.684073,2.576128143,1696120316.113545,1696120318.5865448,2.472784086
26-000000571463,1696120315.997813,1696120318.715174,2.717358465,1696120316.1161625,1696120318.6899986,2.573828878,1696120316.121492,1696120318.5941184,2.472392883
14-000000020674,1696120315.9505303,1696120318.7204378,2.769904765,1696120316.115377,1696120318.694159,2.578775545,1696120316.1211305,1696120318.5960302,2.474693174
0-000000000178,1696120315.8901286,1696120318.7226005,2.832469195,1696120316.1096492,1696120318.6981027,2.588446683,1696120316.1149833,1696120318.6013575,2.486157371
22-000000020503,1696120315.985807,1696120318.7244792,2.738669927,1696120316.108324,1696120318.6995227,2.591191915,1696120316.1133983,1696120318.6021705,2.488559611
4-000000000718,1696120315.9076235,1696120318.7338343,2.8262078,1696120316.1093798,1696120318.7046144,2.595228189,1696120316.114027,1696120318.60035,2.486112956
7-000000000694,1696120315.9217794,1696120318.7351172,2.813334933,1696120316.107911,1696120318.709227,2.60130837,1696120316.1137712,1696120318.6114085,2.497367955
18-000000033030,1696120315.9688091,1696120318.7357898,2.76697842,1696120316.1156986,1696120318.7098732,2.594167701,1696120316.1225855,1696120318.6242836,2.501483721
11-000000012287,1696120315.937061,1696120318.737157,2.800093323,1696120316.109257,1696120318.7113526,2.602088251,1696120316.1143854,1696120318.613345,2.498748747
21-000000219090,1696120315.9820273,1696120318.738425,2.756395192,1696120316.1109314,1696120318.7118838,2.600945432,1696120316.1164742,1696120318.6140268,2.497343726
23-000000576217,1696120315.9893332,1696120318.7398403,2.750504537,1696120316.1096923,1696120318.715169,2.605470101,1696120316.1145465,1696120318.6176786,2.502915746
27-000000579670,1696120316.0019088,1696120318.741817,2.739905935,1696120316.1162758,1696120318.7163725,2.600088554,1696120316.1218,1696120318.6196795,2.49765986
25-000000560759,1696120315.9949045,1696120318.7428212,2.747914444,1696120316.1151044,1696120318.7169387,2.601827467,1696120316.1197653,1696120318.6206691,2.500666113
17-000000020717,1696120315.9649322,1696120318.7440407,2.77910638,1696120316.115044,1696120318.7185879,2.603536678,1696120316.1197968,1696120318.6220057,2.50199897
16-000000027473,1696120315.9601545,1696120318.7512097,2.791052272,1696120316.1121497,1696120318.7256827,2.613527266,1696120316.1185129,1696120318.607766,2.489037419
13-000000000535,1696120315.9434814,1696120318.7522736,2.808790368,1696120316.1162722,1696120318.725714,2.609434121,1696120316.1237798,1696120318.6268299,2.502828993
19-000000569105,1696120315.9742284,1696120318.7530491,2.778818562,1696120316.118382,1696120318.72584,2.607450334,1696120316.1248882,1696120318.6289022,2.503765042
28-000000576965,1696120316.0058656,1696120318.755106,2.749238005,1696120316.1228783,1696120318.7290368,2.606151209,1696120316.128659,1696120318.6316564,2.502787328
8-000000000771,1696120315.925652,1696120318.7575092,2.831854648,1696120316.102969,1696120318.7292266,2.62625049,1696120316.1082788,1696120318.6288898,2.520400931
2-000000000276,1696120315.9000983,1696120318.7583537,2.858253219,1696120316.1063478,1696120318.7314835,2.625128168,1696120316.1122022,1696120318.6296973,2.517282064
20-000000568423,1696120315.9787583,1696120318.7589562,2.780195546,1696120316.1227431,1696120318.732732,2.609982019,1696120316.1272204,1696120318.635427,2.50799239
1-000000000001,1696120315.8961005,1696120318.7613368,2.865233574,1696120316.116819,1696120318.7364194,2.619592907,1696120316.1220624,1696120318.6403942,2.518120202
5-000000011517,1696120315.910255,1696120318.7769668,2.866709268,1696120316.11228,1696120318.751079,2.638791504,1696120316.1183445,1696120318.6520715,2.533509248
12-000000018852,1696120315.940083,1696120318.782007,2.841921453,1696120316.1167436,1696120318.756163,2.639412928,1696120316.1219738,1696120318.6586297,2.536449761
9-000000001371,1696120315.929122,1696120318.7902765,2.861151828,1696120316.1177335,1696120318.762535,2.64479463,1696120316.1242852,1696120318.6580603,2.533548681
29-000000574730,1696120316.0100532,1696120318.813439,2.803382849,1696120316.1171453,1696120318.787996,2.67084382,1696120316.1216025,1696120318.687348,2.565528267
10-000000007242,1696120315.9344637,1696120318.9632518,3.028785192,1696120316.3282402,1696120318.9376156,2.609368776,1696120316.3331108,1696120318.840367,2.507052271
6-000000000570,1696120315.9136655,1696120319.3502905,3.436621829,1696120316.1162186,1696120319.3173168,3.201091375,1696120316.1255736,1696120319.2015824,3.075793152
