id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
29-000000574730,1695566932.028977,1695566935.184728,3.155747452,1695566932.132957,1695566935.1808558,3.04789387,1695566932.1373124,1695566935.1807604,3.043245346
11-000000012287,1695566931.951177,1695566935.2105641,3.259383277,1695566932.1146266,1695566935.2073991,3.09276729,1695566932.1197472,1695566935.2072942,3.087335815
15-000000114471,1695566931.9697154,1695566935.212613,3.242894339,1695566932.1281326,1695566935.2090437,3.080906252,1695566932.1349516,1695566935.2089257,3.073714654
17-000000020717,1695566931.9801688,1695566935.2276344,3.247461562,1695566932.1233191,1695566935.2240787,3.100753916,1695566932.1281219,1695566935.2239895,3.095649603
7-000000000694,1695566931.935376,1695566935.2301035,3.294724577,1695566932.1224055,1695566935.2259967,3.103586128,1695566932.1281974,1695566935.225934,3.097522227
1-000000000001,1695566931.9098256,1695566935.23988,3.330050845,1695566932.1213017,1695566935.2359266,3.114620361,1695566932.126504,1695566935.2358687,3.109163187
13-000000000535,1695566931.9582875,1695566935.254389,3.296098192,1695566932.1316607,1695566935.2509024,3.11923673,1695566932.1391227,1695566935.2507863,3.111452172
25-000000560759,1695566932.0126293,1695566935.2598221,3.247189904,1695566932.1229703,1695566935.2509453,3.127970014,1695566932.1275752,1695566935.2508328,3.123024964
20-000000568423,1695566931.996138,1695566935.2636976,3.267556667,1695566932.1284184,1695566935.2550478,3.12662402,1695566932.1329365,1695566935.2549422,3.121751832
0-000000000178,1695566931.9038672,1695566935.2665026,3.362632799,1695566932.125822,1695566935.2589004,3.133073653,1695566932.1311471,1695566935.2587912,3.127427048
26-000000571463,1695566932.015574,1695566935.2680776,3.252501311,1695566932.1306443,1695566935.263738,3.133088037,1695566932.1358936,1695566935.2636287,3.127528086
4-000000000718,1695566931.9207025,1695566935.276491,3.355784467,1695566932.1171029,1695566935.26489,3.147781871,1695566932.121822,1695566935.2647753,3.142716508
9-000000001371,1695566931.94326,1695566935.2775855,3.334323249,1695566932.1347787,1695566935.2651086,3.130323859,1695566932.141231,1695566935.2649987,3.123561727
23-000000576217,1695566932.0066016,1695566935.2794352,3.272830858,1695566932.123408,1695566935.2653918,3.141979031,1695566932.1284733,1695566935.2653282,3.136644713
21-000000219090,1695566931.998659,1695566935.2828937,3.284231905,1695566932.1240034,1695566935.2672706,3.143261731,1695566932.129523,1695566935.267152,3.137411138
3-000000000549,1695566931.917178,1695566935.2841713,3.366991226,1695566932.126153,1695566935.2685297,3.142371737,1695566932.1317697,1695566935.2684233,3.136437698
24-000000105659,1695566932.00989,1695566935.286158,3.276265633,1695566932.117602,1695566935.2706637,3.153056619,1695566932.1224036,1695566935.270548,3.147939203
18-000000033030,1695566931.9871006,1695566935.287288,3.300185405,1695566932.1279018,1695566935.2824235,3.154516591,1695566932.1347392,1695566935.282315,3.147364484
10-000000007242,1695566931.948326,1695566935.2898324,3.341503714,1695566932.1237917,1695566935.286275,3.162478642,1695566932.1287234,1695566935.2861595,3.157232258
2-000000000276,1695566931.9133615,1695566935.2955499,3.382184979,1695566932.1223059,1695566935.291958,3.169646584,1695566932.1273873,1695566935.291845,3.164242046
19-000000569105,1695566931.9920352,1695566935.29669,3.304652089,1695566932.1307313,1695566935.2939773,3.163240841,1695566932.1371822,1695566935.2939131,3.156517878
27-000000579670,1695566932.0205996,1695566935.2974663,3.276864494,1695566932.1289058,1695566935.2939138,3.16500226,1695566932.1343114,1695566935.2937572,3.159237534
8-000000000771,1695566931.9400315,1695566935.3089797,3.368944752,1695566932.1255066,1695566935.3058393,3.180327364,1695566932.1307118,1695566935.3057299,3.174813993
5-000000011517,1695566931.9236174,1695566935.3108842,3.38726478,1695566932.1270618,1695566935.3075418,3.180475318,1695566932.132648,1695566935.307433,3.174574395
22-000000020503,1695566932.0027413,1695566935.3141837,3.311439845,1695566932.12322,1695566935.3111374,3.187912093,1695566932.128293,1695566935.311021,3.182518953
12-000000018852,1695566931.9546266,1695566935.3261557,3.371525001,1695566932.1260672,1695566935.3223207,3.196247962,1695566932.1313386,1695566935.3222067,3.190653912
14-000000020674,1695566931.9650905,1695566935.32754,3.362445792,1695566932.1268132,1695566935.3228486,3.196029829,1695566932.1325827,1695566935.3227289,3.189940114
16-000000027473,1695566931.9753947,1695566935.3438709,3.368472567,1695566932.128912,1695566935.3406925,3.211775847,1695566932.135276,1695566935.3405845,3.205090342
28-000000576965,1695566932.0251076,1695566935.3741224,3.349010697,1695566932.1229827,1695566935.371044,3.248055519,1695566932.128899,1695566935.3709269,3.241815667
6-000000000570,1695566931.9272194,1695566935.4698465,3.542623894,1695566932.1286898,1695566935.466644,3.337948787,1695566932.138197,1695566935.4665332,3.328087018
