id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
25-000000560759,1695567480.8332608,1695567481.8672953,1.034031572,1695567480.939205,1695567481.8629951,0.923785148,1695567480.943767,1695567481.8629215,0.918954386
24-000000105659,1695567480.830439,1695567481.8740256,1.043583394,1695567480.9360738,1695567481.8700879,0.934009344,1695567480.940967,1695567481.8700168,0.928847802
4-000000000718,1695567480.7396715,1695567481.8796823,1.140007877,1695567480.9324145,1695567481.87544,0.943020684,1695567480.9370334,1695567481.875351,0.938114338
11-000000012287,1695567480.769192,1695567481.880845,1.111650451,1695567480.9313762,1695567481.876968,0.945586607,1695567480.9365852,1695567481.876878,0.940081435
0-000000000178,1695567480.722831,1695567481.8818767,1.159042679,1695567480.9321141,1695567481.878004,0.945884585,1695567480.937462,1695567481.877912,0.940243822
15-000000114471,1695567480.7948298,1695567481.883356,1.088523532,1695567480.9389002,1695567481.8783164,0.939411387,1695567480.9451969,1695567481.8782365,0.932835847
10-000000007242,1695567480.7662857,1695567481.8864195,1.120131147,1695567480.9346,1695567481.8831127,0.94850769,1695567480.939803,1695567481.8830154,0.94301165
29-000000574730,1695567480.8466008,1695567481.891554,1.044949638,1695567480.9341602,1695567481.888523,0.954358275,1695567480.9385483,1695567481.8884382,0.949680951
13-000000000535,1695567480.7759233,1695567481.8943253,1.118398969,1695567480.9368417,1695567481.889576,0.952729171,1695567480.9443152,1695567481.889473,0.944949603
3-000000000549,1695567480.7359462,1695567481.8999298,1.163981137,1695567480.9342477,1695567481.89146,0.957207531,1695567480.9398282,1695567481.8913946,0.951358571
2-000000000276,1695567480.732553,1695567481.908113,1.175554847,1695567480.9310682,1695567481.8918357,0.960762698,1695567480.9361336,1695567481.8917537,0.955381037
7-000000000694,1695567480.7537434,1695567481.9095306,1.155784267,1695567480.9353359,1695567481.8954155,0.960075544,1695567480.9413757,1695567481.8953147,0.953692988
27-000000579670,1695567480.8392909,1695567481.9119177,1.072623733,1695567480.9363127,1695567481.8958726,0.959554485,1695567480.9418454,1695567481.8957596,0.953698912
9-000000001371,1695567480.7612052,1695567481.9139056,1.152697281,1695567480.9418714,1695567481.8964741,0.954597816,1695567480.948334,1695567481.8964016,0.947852815
22-000000020503,1695567480.8243456,1695567481.9199326,1.095584017,1695567480.9404757,1695567481.8964765,0.955996011,1695567480.945541,1695567481.896404,0.950655228
17-000000020717,1695567480.805676,1695567481.9209514,1.115272,1695567480.936245,1695567481.8979023,0.961652831,1695567480.9409952,1695567481.8978164,0.956607506
14-000000020674,1695567480.782438,1695567481.9220743,1.139633394,1695567480.9398344,1695567481.89812,0.958280943,1695567480.9457142,1695567481.8980298,0.952096081
26-000000571463,1695567480.8359325,1695567481.9231048,1.087170275,1695567480.9382136,1695567481.8986723,0.960453044,1695567480.9435554,1695567481.898563,0.954737591
12-000000018852,1695567480.7724628,1695567481.9255412,1.153075362,1695567480.9340863,1695567481.9005268,0.966435625,1695567480.9395354,1695567481.9004478,0.960702891
19-000000569105,1695567480.8133779,1695567481.9319215,1.118538985,1695567480.9371445,1695567481.9020894,0.964939838,1695567480.9435854,1695567481.902014,0.958205439
18-000000033030,1695567480.8083322,1695567481.9336812,1.125345438,1695567480.939965,1695567481.903308,0.963338526,1695567480.9467711,1695567481.903219,0.956227412
23-000000576217,1695567480.8275704,1695567481.9370234,1.109448253,1695567480.944986,1695567481.9043093,0.959318456,1695567480.9497175,1695567481.9042227,0.954304802
20-000000568423,1695567480.8175402,1695567481.9386528,1.121110032,1695567480.932194,1695567481.9046743,0.972475526,1695567480.9366853,1695567481.9046056,0.967706797
21-000000219090,1695567480.820406,1695567481.94935,1.12894036,1695567480.9538996,1695567481.9082344,0.954329713,1695567480.959448,1695567481.9081612,0.94850198
16-000000027473,1695567480.8007374,1695567481.954692,1.153949391,1695567480.9394007,1695567481.9078717,0.968466279,1695567480.9457767,1695567481.9077733,0.961785607
28-000000576965,1695567480.8428373,1695567481.9577518,1.114910932,1695567480.95876,1695567481.9155445,0.956780184,1695567480.9645872,1695567481.915477,0.950672392
5-000000011517,1695567480.7426686,1695567481.9592912,1.216619414,1695567480.9379814,1695567481.9172502,0.979263646,1695567480.9434862,1695567481.9171622,0.973473139
8-000000000771,1695567480.7580798,1695567481.960314,1.202231478,1695567480.936679,1695567481.918023,0.981339199,1695567480.9418628,1695567481.917927,0.975844207
6-000000000570,1695567480.746166,1695567482.0925972,1.346428324,1695567480.9560328,1695567482.0890098,1.132971879,1695567480.9653342,1695567482.0889432,1.12339048
1-000000000001,1695567480.7287433,1695567482.1136537,1.384905539,1695567481.140696,1695567482.1037369,0.963036503,1695567481.1459832,1695567482.1036298,0.957421931
