id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
17-000000020717,1695567457.6837397,1695567461.868171,4.184427724,1695567459.130914,1695567461.8639784,2.733057169,1695567459.1696327,1695567461.863744,2.693876115
20-000000568423,1695567457.6973636,1695567462.131585,4.434216517,1695567459.1588905,1695567462.126479,2.967580245,1695567459.1992376,1695567462.1262546,2.926789871
8-000000000771,1695567457.6324718,1695567462.2009063,4.568431083,1695567459.1660469,1695567462.1974006,3.031345045,1695567459.2073555,1695567462.1971304,2.989546597
2-000000000276,1695567457.5998206,1695567462.2750037,4.675179035,1695567459.17021,1695567462.2715988,3.101381403,1695567459.2095923,1695567462.2713027,3.061484968
3-000000000549,1695567457.6053033,1695567462.2867491,4.681442519,1695567459.1630814,1695567462.281825,3.118731023,1695567459.204503,1695567462.2814429,3.076715417
22-000000020503,1695567457.7067692,1695567462.3866892,4.679916155,1695567459.1771932,1695567462.3804858,3.203284869,1695567459.217619,1695567462.3802989,3.162443909
24-000000105659,1695567457.7130885,1695567462.4849377,4.771845599,1695567459.1917448,1695567462.4807756,3.28900564,1695567459.2323673,1695567462.4804988,3.247900837
23-000000576217,1695567457.7101667,1695567462.502057,4.791886567,1695567459.1904652,1695567462.498564,3.30809021,1695567459.2314708,1695567462.4983513,3.266649209
12-000000018852,1695567457.6480622,1695567464.1489491,6.500883834,1695567459.1341138,1695567464.1457064,5.01158487,1695567459.1743436,1695567464.1454747,4.970905084
10-000000007242,1695567457.641581,1695567464.154047,6.512462965,1695567459.160396,1695567464.1507716,4.990367057,1695567459.2010045,1695567464.1505733,4.949335237
13-000000000535,1695567457.652977,1695567464.2535007,6.600520765,1695567459.1701841,1695567464.2485511,5.078357654,1695567459.213476,1695567464.2483203,5.034617937
0-000000000178,1695567457.5893466,1695567464.2643511,6.675000971,1695567459.1831634,1695567464.2588208,5.075649649,1695567459.2233925,1695567464.25856,5.034945871
4-000000000718,1695567457.6105094,1695567464.2734168,6.662903425,1695567459.1706314,1695567464.2695959,5.098956423,1695567459.2100058,1695567464.2693675,5.059137403
28-000000576965,1695567457.7255898,1695567464.2989252,6.573332434,1695567459.1716816,1695567464.2951007,5.123409847,1695567459.2138548,1695567464.2948298,5.080741621
1-000000000001,1695567457.5958936,1695567464.3270814,6.731184319,1695567459.185106,1695567464.3238487,5.138734778,1695567459.225823,1695567464.3236487,5.097602331
27-000000579670,1695567457.7223058,1695567464.4203224,6.698013444,1695567459.1690235,1695567464.4167702,5.247739242,1695567459.2096674,1695567464.4165115,5.206615861
18-000000033030,1695567457.6864297,1695567464.4418066,6.755373942,1695567459.182333,1695567464.4377584,5.255416976,1695567459.22489,1695567464.437519,5.212403652
26-000000571463,1695567457.7188964,1695567464.611425,6.892525689,1695567459.192258,1695567464.6076999,5.415433723,1695567459.233723,1695567464.607512,5.373558933
9-000000001371,1695567457.6358836,1695567464.6592777,7.023391184,1695567459.1988862,1695567464.6552234,5.456328706,1695567459.2409186,1695567464.6550376,5.413892275
6-000000000570,1695567457.6185865,1695567464.7772138,7.158624407,1695567459.1846545,1695567464.773312,5.588649223,1695567459.2343297,1695567464.7731016,5.538546855
21-000000219090,1695567457.7000692,1695567467.6928813,9.992809261,1695567459.1419165,1695567467.6890554,8.547130917,1695567459.1831112,1695567467.6888285,8.505488225
11-000000012287,1695567457.6444438,1695567467.8113468,10.16689975,1695567459.1716752,1695567467.8076215,8.635925025,1695567459.2126892,1695567467.80736,8.59440583
14-000000020674,1695567457.6615179,1695567467.9039445,10.242423413,1695567459.19075,1695567467.8991795,8.70842196,1695567459.2316866,1695567467.8989413,8.667019597
15-000000114471,1695567457.6700797,1695567467.9339304,10.263847166,1695567459.1522968,1695567467.9296875,8.777382551,1695567459.1940365,1695567467.9294395,8.735183002
19-000000569105,1695567457.691604,1695567467.9847152,10.293108523,1695567459.1611276,1695567467.9804718,8.819335092,1695567459.203248,1695567467.980267,8.776791207
25-000000560759,1695567457.7159698,1695567467.9915266,10.275554047,1695567459.2024848,1695567467.9880786,8.785586022,1695567459.2424603,1695567467.9878676,8.745178087
5-000000011517,1695567457.6139321,1695567468.046508,10.432572896,1695567459.1920447,1695567468.0429473,8.850894461,1695567459.232855,1695567468.0427408,8.809659457
29-000000574730,1695567457.7294543,1695567468.090274,10.360816033,1695567459.189743,1695567468.0866654,8.896896479,1695567459.2327054,1695567468.0864115,8.85346338
16-000000027473,1695567457.6789308,1695567468.1058612,10.426927113,1695567459.1907456,1695567468.1020284,8.911274587,1695567459.2331731,1695567468.101832,8.868428581
7-000000000694,1695567457.627986,1695567468.2114332,10.583443307,1695567459.201031,1695567468.2055218,9.00448148,1695567459.2441485,1695567468.205328,8.960949672
