id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
17-000000020717,1695566894.8280878,1695566903.4889998,8.660908028,1695566896.209138,1695566903.483846,7.274682196,1695566896.2492058,1695566903.4835525,7.234116461
14-000000020674,1695566894.7965412,1695566904.0151393,9.218595293,1695566896.218217,1695566904.011515,7.793289228,1695566896.2599938,1695566904.0112758,7.751057219
8-000000000771,1695566894.7637272,1695566904.476275,9.712544585,1695566896.1932697,1695566904.4726453,8.27936743,1695566896.2328885,1695566904.4724276,8.239319224
19-000000569105,1695566894.8387115,1695566905.5218227,10.683108035,1695566896.2505586,1695566905.518037,9.267470427,1695566896.291326,1695566905.5177987,9.226247231
25-000000560759,1695566894.8584328,1695566906.3457456,11.487309679,1695566896.2656631,1695566906.3423245,10.076653392,1695566896.305411,1695566906.3420937,10.036453056
21-000000219090,1695566894.8456357,1695566906.700634,11.854996069,1695566896.274593,1695566906.697059,10.422457593,1695566896.3156652,1695566906.6968296,10.380932243
1-000000000001,1695566894.7276103,1695566906.9878657,12.260251767,1695566896.2771835,1695566906.9844718,10.707280336,1695566896.3184993,1695566906.9842267,10.66549166
16-000000027473,1695566894.8169258,1695566907.1297438,12.312814158,1695566896.2148378,1695566907.125983,10.911137428,1695566896.256807,1695566907.12575,10.8687104
9-000000001371,1695566894.7668948,1695566907.1455426,12.37864518,1695566896.2543952,1695566907.141993,10.887589506,1695566896.2971087,1695566907.1417477,10.844410684
5-000000011517,1695566894.7484229,1695566907.3567042,12.608277167,1695566896.2780254,1695566907.35194,11.07390647,1695566896.3194761,1695566907.351702,11.031994773
29-000000574730,1695566894.871952,1695566907.695431,12.82347655,1695566896.2603967,1695566907.6920555,11.431650313,1695566896.2993445,1695566907.691785,11.392217067
11-000000012287,1695566894.776435,1695566907.755026,12.978587759,1695566896.2904453,1695566907.7505376,11.460085251,1695566896.3318274,1695566907.7502944,11.418232697
2-000000000276,1695566894.7316227,1695566907.8092518,13.07762639,1695566896.3021631,1695566907.8050132,11.502841427,1695566896.343698,1695566907.8047793,11.460835527
15-000000114471,1695566894.80117,1695566907.932507,13.131332988,1695566896.2595048,1695566907.9287515,11.669238226,1695566896.3014176,1695566907.9285107,11.62686857
4-000000000718,1695566894.745499,1695566907.9457788,13.200276504,1695566896.2597015,1695566907.9420917,11.682382087,1695566896.3000796,1695566907.9418519,11.641539822
22-000000020503,1695566894.8495235,1695566908.2314975,13.381970945,1695566896.2617676,1695566908.2274165,11.965639909,1695566896.3021672,1695566908.22718,11.924793073
18-000000033030,1695566894.8332372,1695566908.44628,13.613039044,1695566896.2606537,1695566908.4424455,12.18178394,1695566896.3039675,1695566908.4422154,12.138016958
28-000000576965,1695566894.8679903,1695566908.5282528,13.660259546,1695566896.26481,1695566908.5246453,12.259826829,1695566896.3058765,1695566908.5244014,12.218277446
27-000000579670,1695566894.864582,1695566908.6145535,13.749968026,1695566896.264497,1695566908.6090686,12.34456282,1695566896.3053815,1695566908.6088233,12.303212256
26-000000571463,1695566894.8612978,1695566908.6197321,13.758430705,1695566896.270498,1695566908.6156888,12.345182865,1695566896.3115435,1695566908.6154554,12.303688573
20-000000568423,1695566894.84311,1695566908.630541,13.787427314,1695566896.2701342,1695566908.6272392,12.357096843,1695566896.310117,1695566908.6270003,12.316657705
3-000000000549,1695566894.7405896,1695566908.7630746,14.022481392,1695566896.2851028,1695566908.758879,12.473767989,1695566896.3277183,1695566908.7586422,12.430689508
6-000000000570,1695566894.7521322,1695566908.8058503,14.053715609,1695566896.2617471,1695566908.8020961,12.540340724,1695566896.3073547,1695566908.8018188,12.494241516
12-000000018852,1695566894.7798033,1695566908.8567169,14.076910266,1695566896.2581675,1695566908.8535242,12.595348773,1695566896.2982926,1695566908.8532891,12.554764461
0-000000000178,1695566894.713573,1695566908.9769545,14.263378081,1695566896.253191,1695566908.9729037,12.719704087,1695566896.2938821,1695566908.9726605,12.678534685
7-000000000694,1695566894.7597911,1695566909.3184595,14.558665319,1695566896.2579868,1695566909.3154511,13.057456826,1695566896.29872,1695566909.3152215,13.016274581
23-000000576217,1695566894.8526392,1695566909.3460703,14.493428329,1695566896.2714593,1695566909.342956,13.07148858,1695566896.312486,1695566909.3427181,13.030001113
10-000000007242,1695566894.7717137,1695566909.4874542,14.715737661,1695566896.2677593,1695566909.4828746,13.215106597,1695566896.307709,1695566909.4826536,13.174721129
13-000000000535,1695566894.7832952,1695566909.618026,14.83472756,1695566896.408281,1695566909.6141493,13.205859812,1695566896.452496,1695566909.6139147,13.161192383
24-000000105659,1695566894.8556008,1695566909.6808364,14.825232688,1695566896.284939,1695566909.677389,13.392440629,1695566896.3260202,1695566909.6771536,13.350908066
