id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
10-000000007242,1695569593.9981565,1695569594.5326202,0.534460554,1695569594.202538,1695569594.5223503,0.319804798,1695569594.2075465,1695569594.5019913,0.294231146
21-000000219090,1695569594.0562842,1695569594.533984,0.477697661,1695569594.2088077,1695569594.5242176,0.315401937,1695569594.213817,1695569594.5057292,0.291724169
1-000000000001,1695569593.9523258,1695569594.539236,0.586907316,1695569594.2017422,1695569594.5259647,0.324215619,1695569594.2072153,1695569594.5080185,0.300584372
26-000000571463,1695569594.0740252,1695569594.5411668,0.467139,1695569594.2076037,1695569594.5265584,0.318947243,1695569594.213356,1695569594.5078404,0.294277684
11-000000012287,1695569594.0011816,1695569594.546695,0.545510699,1695569594.2021396,1695569594.527009,0.324862386,1695569594.2074542,1695569594.5071025,0.299439509
2-000000000276,1695569593.9556773,1695569594.5506928,0.595013267,1695569594.2000291,1695569594.5274684,0.327432035,1695569594.205835,1695569594.507354,0.301307634
28-000000576965,1695569594.0812764,1695569594.5529199,0.471641104,1695569594.2218928,1695569594.5287118,0.306810749,1695569594.227177,1695569594.511876,0.284511431
0-000000000178,1695569593.9462738,1695569594.555694,0.609417233,1695569594.201024,1695569594.528468,0.327436736,1695569594.2065337,1695569594.5074027,0.300627924
23-000000576217,1695569594.06438,1695569594.5576327,0.493250419,1695569594.2049694,1695569594.5323656,0.327389016,1695569594.2098424,1695569594.5124516,0.302423562
16-000000027473,1695569594.0239558,1695569594.5591042,0.535146009,1695569594.210382,1695569594.5336518,0.32326207,1695569594.2167265,1695569594.5144546,0.297522017
14-000000020674,1695569594.014643,1695569594.560744,0.546098558,1695569594.2007303,1695569594.5375962,0.336859054,1695569594.206663,1695569594.5179515,0.311076692
18-000000033030,1695569594.032588,1695569594.5614247,0.528834482,1695569594.2127614,1695569594.5388067,0.326038516,1695569594.219686,1695569594.519611,0.299721169
13-000000000535,1695569594.0081038,1695569594.5619638,0.553857874,1695569594.205233,1695569594.5421212,0.336881232,1695569594.212787,1695569594.522539,0.309537358
17-000000020717,1695569594.028474,1695569594.5629454,0.53446918,1695569594.19872,1695569594.5404868,0.341758803,1695569594.2038414,1695569594.5216515,0.317585694
27-000000579670,1695569594.077538,1695569594.563541,0.486000667,1695569594.208829,1695569594.5428674,0.334031443,1695569594.2144136,1695569594.523769,0.30914627
25-000000560759,1695569594.0706887,1695569594.5641248,0.493434218,1695569594.2093537,1695569594.544131,0.334769684,1695569594.2139173,1695569594.5253506,0.311230104
19-000000569105,1695569594.0429585,1695569594.5646396,0.52167832,1695569594.2059085,1695569594.544175,0.338258842,1695569594.2124822,1695569594.5250692,0.312374308
24-000000105659,1695569594.0676346,1695569594.5651975,0.497560149,1695569594.2081792,1695569594.5453079,0.337121104,1695569594.2130437,1695569594.52545,0.312183864
20-000000568423,1695569594.0535762,1695569594.5657723,0.512193309,1695569594.2118762,1695569594.5431647,0.331281361,1695569594.2159278,1695569594.5250921,0.308971666
22-000000020503,1695569594.0601752,1695569594.5663762,0.506198957,1695569594.2032287,1695569594.5479355,0.344699036,1695569594.208613,1695569594.5277612,0.318929222
12-000000018852,1695569594.0048525,1695569594.567265,0.562410637,1695569594.2092812,1695569594.550805,0.341515815,1695569594.2147877,1695569594.53218,0.317182189
3-000000000549,1695569593.958804,1695569594.5690265,0.610220206,1695569594.2048168,1695569594.5545354,0.349709635,1695569594.2107177,1695569594.5338964,0.322970374
8-000000000771,1695569593.9898393,1695569594.5701594,0.580317962,1695569594.2030458,1695569594.5591786,0.356123487,1695569594.2096775,1695569594.5388372,0.328935951
29-000000574730,1695569594.0854037,1695569594.5716357,0.486229331,1695569594.2077725,1695569594.5621402,0.354360975,1695569594.212262,1695569594.542235,0.32976013
7-000000000694,1695569593.9856853,1695569594.5729606,0.587272316,1695569594.206071,1695569594.5621037,0.356025859,1695569594.2131827,1695569594.539608,0.326211745
5-000000011517,1695569593.9719315,1695569594.5741148,0.602181344,1695569594.2078338,1695569594.5605857,0.35274393,1695569594.2148693,1695569594.5407186,0.325619084
15-000000114471,1695569594.01893,1695569594.5752795,0.556347008,1695569594.202721,1695569594.5650713,0.362342851,1695569594.209336,1695569594.5456352,0.336085833
4-000000000718,1695569593.9672263,1695569594.5784009,0.61117161,1695569594.1993399,1695569594.5670605,0.367713179,1695569594.204304,1695569594.5476398,0.343121662
9-000000001371,1695569593.99313,1695569594.6243963,0.63119881,1695569594.2072492,1695569594.615857,0.408599202,1695569594.2139678,1695569594.5955486,0.381352017
6-000000000570,1695569593.978008,1695569594.6433327,0.665321107,1695569594.2159696,1695569594.6328766,0.416898796,1695569594.2259326,1695569594.5973475,0.371197303
