id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
4-000000000718,1695567671.0687551,1695567676.0553641,4.986605599,1695567672.562591,1695567676.050312,3.487708651,1695567672.6044254,1695567676.050126,3.445485699
5-000000011517,1695567671.0715587,1695567676.0743053,5.002743373,1695567672.5701075,1695567676.0698278,3.499712116,1695567672.6140206,1695567676.069668,3.455423479
24-000000105659,1695567671.1644838,1695567676.2284653,5.063978714,1695567672.627496,1695567676.2246985,3.597190829,1695567672.6759,1695567676.224533,3.548392108
11-000000012287,1695567671.1021016,1695567676.253661,5.151555752,1695567672.633575,1695567676.2498868,3.616303209,1695567672.6829102,1695567676.2497284,3.56658641
20-000000568423,1695567671.1513867,1695567676.3767738,5.225383646,1695567672.634364,1695567676.3731318,3.738750222,1695567672.6836078,1695567676.372932,3.689079263
13-000000000535,1695567671.1088853,1695567676.4526951,5.343807255,1695567672.6326396,1695567676.4488783,3.81622614,1695567672.6872032,1695567676.4487388,3.761234659
19-000000569105,1695567671.1454074,1695567676.562702,5.417290977,1695567672.647678,1695567676.5594354,3.91174972,1695567672.6983404,1695567676.5592704,3.86069052
17-000000020717,1695567671.129343,1695567676.6114898,5.482143732,1695567672.6481044,1695567676.6077416,3.959629067,1695567672.6960628,1695567676.6075697,3.911263929
29-000000574730,1695567671.181222,1695567676.64835,5.467125136,1695567672.6435485,1695567676.6439755,4.000418609,1695567672.6920886,1695567676.6438239,3.951495351
28-000000576965,1695567671.1773205,1695567676.7392688,5.561945601,1695567672.6464853,1695567676.7357244,4.089231127,1695567672.6983428,1695567676.7355828,4.036999468
25-000000560759,1695567671.1674771,1695567676.9230917,5.75561164,1695567672.6420248,1695567676.9181964,4.276162406,1695567672.6917365,1695567676.918053,4.226084693
10-000000007242,1695567671.0981054,1695567676.9624977,5.864389901,1695567672.649003,1695567676.9586859,4.309675334,1695567672.696414,1695567676.9585493,4.261888166
18-000000033030,1695567671.1389592,1695567676.9903777,5.851414802,1695567672.708483,1695567676.9847624,4.276270125,1695567672.7585006,1695567676.984624,4.225069106
15-000000114471,1695567671.1198356,1695567677.0513315,5.931492011,1695567672.6636488,1695567677.0475647,4.383907241,1695567672.7135327,1695567677.047362,4.333575095
21-000000219090,1695567671.1541226,1695567677.100859,5.946733525,1695567672.6548722,1695567677.0972116,4.441325117,1695567672.7054238,1695567677.0970285,4.390357949
12-000000018852,1695567671.1056585,1695567677.112754,6.00709268,1695567672.646416,1695567677.1086814,4.462254512,1695567672.702864,1695567677.1084886,4.405365474
0-000000000178,1695567671.0525901,1695567677.1148648,6.062271788,1695567672.670043,1695567677.1111686,4.441117521,1695567672.7174766,1695567677.110986,4.393237886
6-000000000570,1695567671.0752223,1695567677.2281737,6.15294857,1695567672.649468,1695567677.2240746,4.574597511,1695567672.7049465,1695567677.2239175,4.518718521
2-000000000276,1695567671.0618823,1695567677.283195,6.221309414,1695567672.6372838,1695567677.2788796,4.641580762,1695567672.7201276,1695567677.2786565,4.558283047
7-000000000694,1695567671.0836253,1695567677.4385858,6.354956212,1695567672.679117,1695567677.4348545,4.75521459,1695567672.729345,1695567677.4347072,4.704605815
22-000000020503,1695567671.15787,1695567677.5521808,6.39430794,1695567672.6831596,1695567677.547335,4.86416761,1695567672.7354856,1695567677.5471988,4.811446716
27-000000579670,1695567671.1737983,1695567677.563065,6.389259159,1695567672.6732798,1695567677.5510979,4.87780576,1695567672.7394323,1695567677.5509543,4.811267881
14-000000020674,1695567671.1159096,1695567677.6502128,6.534299989,1695567672.7432938,1695567677.646089,4.902786147,1695567672.7960212,1695567677.6459215,4.849648845
23-000000576217,1695567671.1615021,1695567677.7682955,6.606790572,1695567672.6919243,1695567677.7644196,5.072482781,1695567672.7580414,1695567677.7642138,5.005927169
9-000000001371,1695567671.0919065,1695567677.8066127,6.714703445,1695567672.722937,1695567677.7994082,5.076461323,1695567672.7736242,1695567677.7992413,5.025360854
8-000000000771,1695567671.088767,1695567677.8161871,6.727416816,1695567672.7017982,1695567677.8131244,5.110811662,1695567672.7551374,1695567677.8129902,5.057108397
26-000000571463,1695567671.1702454,1695567678.155384,6.985135513,1695567672.728598,1695567678.151188,5.422580785,1695567672.7802901,1695567678.1510494,5.370518417
3-000000000549,1695567671.0650752,1695567678.2002473,7.13516887,1695567672.7390425,1695567678.196747,5.457695253,1695567672.7902765,1695567678.1965475,5.406024491
16-000000027473,1695567671.1247196,1695567678.362808,7.238085328,1695567672.780821,1695567678.3593783,5.578548423,1695567672.8327694,1695567678.359236,5.526232519
1-000000000001,1695567671.058465,1695567679.9262152,8.867747138,1695567674.9208114,1695567679.9230385,5.002213929,1695567674.9817886,1695567679.9229,4.940876363
