id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
2-000000000276,1695576747.8855329,1695576754.9215386,7.036002774,1695576753.4925313,1695576754.899544,1.407009314,1695576753.5346146,1695576754.899381,1.36454905
25-000000560759,1695576747.9220598,1695576754.9261556,7.004093415,1695576753.4930382,1695576754.9032536,1.410212157,1695576753.5349503,1695576754.90308,1.367925837
20-000000568423,1695576747.9150634,1695576754.9516282,7.036562403,1695576753.5341153,1695576754.9306698,1.396550312,1695576753.5714555,1695576754.9304962,1.358829821
24-000000105659,1695576747.9206955,1695576754.9834971,7.062799065,1695576753.5298123,1695576754.95684,1.427024793,1695576753.5721354,1695576754.9567099,1.384372441
26-000000571463,1695576747.9234872,1695576755.0056863,7.082196733,1695576753.5666397,1695576754.9789484,1.412305669,1695576753.6085703,1695576754.9787922,1.370022042
15-000000114471,1695576747.9065368,1695576755.0209177,7.114378478,1695576753.5047739,1695576754.9983928,1.49361505,1695576753.5314474,1695576754.9981909,1.466522573
0-000000000178,1695576747.8790946,1695576755.0311947,7.152096915,1695576753.533723,1695576755.0065958,1.472868855,1695576753.5733004,1695576755.0064073,1.432897162
16-000000027473,1695576747.908131,1695576755.049535,7.141401874,1695576753.5135536,1695576755.0274088,1.513852024,1695576753.5522487,1695576755.0272129,1.474744925
10-000000007242,1695576747.898929,1695576755.11333,7.214397787,1695576753.5234587,1695576755.0867276,1.563265161,1695576753.559318,1695576755.0865643,1.52701242
17-000000020717,1695576747.9098175,1695576755.134302,7.224481837,1695576753.5808544,1695576755.1124952,1.531636295,1695576753.6216378,1695576755.1123571,1.490498971
8-000000000771,1695576747.895809,1695576755.135465,7.239653327,1695576753.5479686,1695576755.1100736,1.562101628,1695576753.589185,1695576755.1098862,1.52047456
23-000000576217,1695576747.9194026,1695576755.1522958,7.232890863,1695576753.5539365,1695576755.1266675,1.572727319,1695576753.5946407,1695576755.1264722,1.531599281
11-000000012287,1695576747.9002361,1695576755.1658542,7.265615531,1695576753.592987,1695576755.1438375,1.550846543,1695576753.634523,1695576755.1436536,1.508899749
1-000000000001,1695576747.8838525,1695576755.1714745,7.287618682,1695576753.5380683,1695576755.151895,1.613823444,1695576753.5917945,1695576755.1517088,1.559686716
3-000000000549,1695576747.8870003,1695576755.1902244,7.303221198,1695576753.5983012,1695576755.1663718,1.568066797,1695576753.6408513,1695576755.166181,1.525112044
13-000000000535,1695576747.90316,1695576755.194271,7.291107988,1695576753.5898292,1695576755.1738167,1.583984285,1695576753.6343048,1695576755.1736372,1.539121621
22-000000020503,1695576747.917961,1695576755.1990042,7.281040925,1695576753.5550072,1695576755.1749773,1.619966228,1695576753.6051316,1695576755.1747818,1.569416028
28-000000576965,1695576747.9307795,1695576755.2036607,7.272878624,1695576753.5383391,1695576755.1796029,1.641260499,1695576753.5973125,1695576755.1794152,1.581872098
12-000000018852,1695576747.9016936,1695576755.2260628,7.324366726,1695576753.5820482,1695576755.2034523,1.621400861,1695576753.626038,1695576755.2032683,1.577007523
9-000000001371,1695576747.8973293,1695576755.22814,7.330808147,1695576753.6378388,1695576755.1964464,1.558604336,1695576753.681531,1695576755.19625,1.514494442
7-000000000694,1695576747.8941712,1695576755.2291212,7.334948355,1695576753.5854814,1695576755.2072108,1.621725108,1695576753.6263385,1695576755.2070203,1.580446877
29-000000574730,1695576747.9325342,1695576755.233314,7.300777354,1695576753.6623557,1695576755.2117507,1.549391504,1695576753.7078948,1695576755.2115505,1.503427124
6-000000000570,1695576747.891662,1695576755.283777,7.392113085,1695576753.6636157,1695576755.2620919,1.598472401,1695576753.7133863,1695576755.2618864,1.548282466
18-000000033030,1695576747.9110963,1695576755.29029,7.379191139,1695576753.5680783,1695576755.256472,1.68838942,1695576753.6159964,1695576755.256248,1.640024192
27-000000579670,1695576747.9251382,1695576755.3208776,7.395736807,1695576753.6473713,1695576755.283915,1.636539711,1695576753.6932175,1695576755.2837257,1.590288702
14-000000020674,1695576747.9049366,1695576755.3431587,7.438218778,1695576753.661359,1695576755.3125756,1.651212472,1695576753.7056043,1695576755.312375,1.606551174
4-000000000718,1695576747.8884542,1695576755.3642728,7.475816295,1695576753.5860887,1695576755.3364615,1.750368845,1695576753.6311972,1695576755.3362293,1.704797644
19-000000569105,1695576747.9127877,1695576755.3781517,7.465361252,1695576753.653805,1695576755.3549607,1.701151994,1695576753.7004085,1695576755.354742,1.65410556
21-000000219090,1695576747.9163153,1695576755.3972344,7.48091651,1695576753.6719682,1695576755.3766356,1.704663129,1695576753.72168,1695576755.3764389,1.654536091
5-000000011517,1695576747.8901358,1695576755.4029741,7.512835307,1695576753.638064,1695576755.3759217,1.737853166,1695576753.690544,1695576755.3757076,1.684937526
