id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
11-000000012287,1695573652.3752675,1695573659.5681365,7.192865034,1695573658.065327,1695573659.5458012,1.480470635,1695573658.0920799,1695573659.5455732,1.453259639
4-000000000718,1695573652.347791,1695573659.7276614,7.379867481,1695573657.9853215,1695573659.70381,1.718485108,1695573658.023799,1695573659.7036183,1.679610799
21-000000219090,1695573652.4003167,1695573659.760834,7.360514911,1695573658.0413275,1695573659.7367117,1.695380824,1695573658.0727634,1695573659.736473,1.663477998
16-000000027473,1695573652.3884208,1695573659.9107044,7.522280725,1695573658.0604186,1695573659.8783743,1.81795157,1695573658.1064084,1695573659.8782103,1.771568004
9-000000001371,1695573652.369543,1695573659.948158,7.578611822,1695573658.0670443,1695573659.9269676,1.859918981,1695573658.1082344,1695573659.926775,1.818335209
22-000000020503,1695573652.4022818,1695573660.024994,7.622708516,1695573658.0200455,1695573659.9995403,1.979490754,1695573658.06048,1695573659.9993389,1.938627591
25-000000560759,1695573652.412053,1695573660.0616806,7.649623897,1695573658.0629356,1695573660.0392659,1.976326277,1695573658.1103458,1695573660.0390515,1.928475494
8-000000000771,1695573652.3672957,1695573660.0676134,7.700314117,1695573658.0824354,1695573660.0432386,1.960799258,1695573658.1271582,1695573660.0430288,1.915640846
6-000000000570,1695573652.3567407,1695573660.0818768,7.725131832,1695573658.1809998,1695573660.042824,1.861820934,1695573658.2260911,1695573660.0426261,1.816322724
24-000000105659,1695573652.408575,1695573660.0827641,7.674186454,1695573658.0765102,1695573660.0470433,1.970529511,1695573658.1226552,1695573660.046831,1.923949072
20-000000568423,1695573652.3985376,1695573660.0840096,7.68546923,1695573658.0286007,1695573660.0529346,2.02433037,1695573658.073725,1695573660.0527644,1.97880838
3-000000000549,1695573652.345587,1695573660.0891783,7.743587496,1695573658.0707588,1695573660.0575933,1.986830418,1695573658.1163187,1695573660.057334,1.940795544
14-000000020674,1695573652.383479,1695573660.1035855,7.720102501,1695573658.0883658,1695573660.0642018,1.975832227,1695573658.1315818,1695573660.0639927,1.932185793
23-000000576217,1695573652.4042363,1695573660.1244235,7.720182917,1695573658.1030173,1695573660.0678358,1.964815223,1695573658.1487992,1695573660.0676284,1.918614666
2-000000000276,1695573652.343429,1695573660.1305974,7.787163882,1695573658.0461292,1695573660.0703633,2.02364371,1695573658.0896595,1695573660.0701933,1.979730474
19-000000569105,1695573652.3951037,1695573660.1368897,7.741781751,1695573658.146417,1695573660.0751514,1.928731432,1695573658.1888604,1695573660.0749538,1.885860707
12-000000018852,1695573652.377346,1695573660.1601074,7.78275802,1695573658.0879073,1695573660.0855618,1.997650315,1695573658.1321347,1695573660.0853407,1.952974328
5-000000011517,1695573652.3494833,1695573660.1613193,7.811833469,1695573658.0419693,1695573660.1254697,2.083496611,1695573658.0863528,1695573660.1252568,2.03865428
26-000000571463,1695573652.4146397,1695573660.1649456,7.750302677,1695573658.1234179,1695573660.140043,2.016621627,1695573658.165389,1695573660.139825,1.974220958
0-000000000178,1695573652.335572,1695573660.1880732,7.85249801,1695573658.123044,1695573660.1601298,2.037081816,1695573658.1666598,1695573660.159901,1.993016474
18-000000033030,1695573652.3925061,1695573660.1892397,7.796730959,1695573658.1145732,1695573660.1641276,2.049549909,1695573658.1607172,1695573660.1639018,2.002955105
13-000000000535,1695573652.3802974,1695573660.194913,7.814611421,1695573658.1638799,1695573660.1616056,1.99772135,1695573658.2128253,1695573660.1613803,1.948326744
1-000000000001,1695573652.34125,1695573660.1964006,7.855147414,1695573658.0246801,1695573660.1714847,2.146800562,1695573658.0678203,1695573660.1712704,2.103223899
27-000000579670,1695573652.4167023,1695573660.2224588,7.805753792,1695573658.1653693,1695573660.2014642,2.036091571,1695573658.2108517,1695573660.2012475,1.990170538
17-000000020717,1695573652.3908386,1695573660.2381532,7.847311684,1695573658.02314,1695573660.2096694,2.186525942,1695573658.071265,1695573660.209496,2.13801057
28-000000576965,1695573652.4190958,1695573660.2412813,7.822182833,1695573658.164841,1695573660.2183883,2.053543245,1695573658.2079496,1695573660.2182121,2.010040432
29-000000574730,1695573652.4216533,1695573660.246908,7.825252098,1695573658.1549737,1695573660.2229187,2.06794094,1695573658.1962264,1695573660.2224765,2.02600362
7-000000000694,1695573652.364816,1695573660.2515407,7.886721342,1695573658.0813777,1695573660.2219543,2.14057236,1695573658.124618,1695573660.2217093,2.096855774
10-000000007242,1695573652.3725798,1695573660.260053,7.887469987,1695573658.1560194,1695573660.2330139,2.076989799,1695573658.2054658,1695573660.2328,2.027097176
15-000000114471,1695573652.3855433,1695573660.346967,7.961420192,1695573658.2091749,1695573660.3230114,2.113832614,1695573658.266164,1695573660.322796,2.056397273
