id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
16-000000027473,1695576855.7321568,1695576860.5478947,4.815735247,1695576855.9191735,1695576860.5059826,4.586806313,1695576855.9251168,1695576860.5058734,4.580578712
7-000000000694,1695576855.709463,1695576860.592076,4.882610548,1695576855.9141965,1695576860.5459077,4.631707486,1695576855.9203346,1695576860.5458024,4.625286338
10-000000007242,1695576855.7143865,1695576860.6228147,4.908425783,1695576855.8887184,1695576860.599315,4.710592481,1695576855.893852,1695576860.5991964,4.705148525
8-000000000771,1695576855.7112076,1695576860.624411,4.913201068,1695576855.8920228,1695576860.5992813,4.70725563,1695576855.8975322,1695576860.5991662,4.701436755
27-000000579670,1695576855.757591,1695576860.6269782,4.869384752,1695576855.8890276,1695576860.6038048,4.71477385,1695576855.8947337,1695576860.6036813,4.708749212
29-000000574730,1695576855.7612705,1695576860.6388834,4.877610413,1695576855.8853676,1695576860.6162128,4.730841121,1695576855.890238,1695576860.6160958,4.72561746
12-000000018852,1695576855.7172544,1695576860.6427698,4.925513422,1695576855.9069893,1695576860.6184735,4.711480648,1695576855.9127104,1695576860.6183646,4.705459525
19-000000569105,1695576855.738302,1695576860.6507146,4.912410369,1695576855.9162903,1695576860.6099837,4.693690186,1695576855.922525,1695576860.6098816,4.687108788
22-000000020503,1695576855.7493348,1695576860.6579173,4.908579259,1695576855.905076,1695576860.615661,4.710581353,1695576855.91021,1695576860.6155512,4.705147512
3-000000000549,1695576855.702228,1695576860.7037718,5.001541474,1695576855.8915215,1695576860.6833413,4.791816108,1695576855.8974876,1695576860.683225,4.785541126
17-000000020717,1695576855.7342472,1695576860.708833,4.974582973,1695576855.8938987,1695576860.6749704,4.781068062,1695576855.900082,1695576860.6748445,4.774551492
11-000000012287,1695576855.7156901,1695576860.710343,4.994646156,1695576855.8850968,1695576860.683372,4.798272423,1695576855.8908575,1695576860.683265,4.792209717
23-000000576217,1695576855.7514107,1695576860.711582,4.960168052,1695576855.8861668,1695576860.6871505,4.800980238,1695576855.8922877,1695576860.6870325,4.794522457
2-000000000276,1695576855.700712,1695576860.7214782,5.020763376,1695576855.8973715,1695576860.6643238,4.766948169,1695576855.9028103,1695576860.6642044,4.761178473
25-000000560759,1695576855.7542553,1695576860.7387557,4.984497969,1695576855.890951,1695576860.7171488,4.826194353,1695576855.8958638,1695576860.717029,4.82096839
5-000000011517,1695576855.7051206,1695576860.7449863,5.039863463,1695576855.8888147,1695576860.7184224,4.829603942,1695576855.894745,1695576860.7183042,4.823355001
4-000000000718,1695576855.703806,1695576860.746506,5.042697198,1695576855.8766017,1695576860.7213044,4.84469925,1695576855.8814542,1695576860.7211888,4.839531546
28-000000576965,1695576855.7591093,1695576860.760013,5.000901131,1695576855.9016926,1695576860.7083566,4.806660218,1695576855.9080133,1695576860.7082367,4.800024406
15-000000114471,1695576855.728982,1695576860.7678618,5.03887703,1695576855.8971677,1695576860.7213337,4.824162262,1695576855.9041426,1695576860.7212255,4.81688144
14-000000020674,1695576855.7271376,1695576860.7729096,5.045769411,1695576855.901565,1695576860.7264192,4.824850492,1695576855.9082212,1695576860.7263122,4.817860854
21-000000219090,1695576855.7477593,1695576860.7840455,5.036283224,1695576855.9053628,1695576860.738976,4.833609104,1695576855.9112709,1695576860.7388585,4.82734398
0-000000000178,1695576855.695475,1695576860.8004093,5.104930334,1695576855.8830795,1695576860.778238,4.895155406,1695576855.8880475,1695576860.7781522,4.889924341
26-000000571463,1695576855.7561803,1695576860.8094933,5.053310063,1695576855.8904004,1695576860.783343,4.89272188,1695576855.895851,1695576860.7832267,4.886961991
13-000000000535,1695576855.7248237,1695576860.8133173,5.088489751,1695576855.907591,1695576860.766774,4.859179036,1695576855.91565,1695576860.7666423,4.850792541
24-000000105659,1695576855.7529657,1695576860.8357322,5.082763984,1695576855.8815172,1695576860.8153996,4.933878175,1695576855.8866894,1695576860.8152785,4.928387679
20-000000568423,1695576855.7419868,1695576860.8750017,5.133011853,1695576855.8859267,1695576860.8550057,4.968595643,1695576855.8907046,1695576860.8549054,4.963474699
1-000000000001,1695576855.6991909,1695576860.9494967,5.250301709,1695576855.8879962,1695576860.9238212,5.035821771,1695576855.8934214,1695576860.9237027,5.030082488
6-000000000570,1695576855.706868,1695576861.0142531,5.307382304,1695576855.9110348,1695576860.9715428,5.060504513,1695576855.9214206,1695576860.9714463,5.049821414
18-000000033030,1695576855.7357988,1695576861.0236027,5.287801176,1695576855.8960621,1695576860.9762893,5.080223479,1695576855.9034123,1695576860.9761655,5.072550026
9-000000001371,1695576855.712554,1695576861.127684,5.415127346,1695576855.888539,1695576861.0798,5.191257258,1695576855.895707,1695576861.079684,5.183768542
