id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
3-000000000549,1695573639.8447654,1695573640.989574,1.144805937,1695573640.0254574,1695573640.9662936,0.940832778,1695573640.0306485,1695573640.9662218,0.935400822
10-000000007242,1695573639.8560643,1695573640.9966729,1.140606005,1695573639.9952695,1695573640.9735336,0.978260316,1695573640.0003068,1695573640.9734228,0.972913676
8-000000000771,1695573639.853124,1695573640.9998286,1.146702497,1695573640.023259,1695573640.9741924,0.950929076,1695573640.0281317,1695573640.9740846,0.945776396
0-000000000178,1695573639.8375206,1695573641.0194986,1.181974252,1695573639.9997697,1695573640.9954038,0.995631233,1695573640.005229,1695573640.9953127,0.98988221
20-000000568423,1695573639.8743763,1695573641.0209897,1.146611459,1695573639.996889,1695573640.9969065,1.000014353,1695573640.0014744,1695573640.9967928,0.995125067
11-000000012287,1695573639.8573968,1695573641.022053,1.164654771,1695573639.9992118,1695573640.9982276,0.999012787,1695573640.0045257,1695573640.9981515,0.993430168
9-000000001371,1695573639.8544638,1695573641.0250924,1.170626396,1695573640.0248744,1695573641.0043573,0.979478745,1695573640.0317926,1695573641.004278,0.972285871
13-000000000535,1695573639.8603032,1695573641.026185,1.165879713,1695573640.0127885,1695573641.0058873,0.99309451,1695573640.0210636,1695573641.0057771,0.984515765
14-000000020674,1695573639.862103,1695573641.0360515,1.173945896,1695573640.009222,1695573641.0094783,1.000252675,1695573640.0154097,1695573641.009381,0.99376874
22-000000020503,1695573639.8777037,1695573641.0370636,1.159357845,1695573640.0179563,1695573641.0108004,0.992377727,1695573640.0231123,1695573641.0106847,0.986919071
5-000000011517,1695573639.8477814,1695573641.0380733,1.190289933,1695573639.984414,1695573641.0104492,1.0260312,1695573639.9901547,1695573641.0103483,1.019992495
27-000000579670,1695573639.8859758,1695573641.0394878,1.153509947,1695573640.020483,1695573641.019157,0.998670349,1695573640.025935,1695573641.0190544,0.992920085
7-000000000694,1695573639.8516295,1695573641.0484726,1.196839141,1695573640.0130863,1695573641.0233576,1.010268192,1695573640.019275,1695573641.0232556,1.00376733
25-000000560759,1695573639.8830366,1695573641.0498219,1.166782821,1695573640.0007677,1695573641.030527,1.029365983,1695573640.005427,1695573641.0304563,1.024438027
28-000000576965,1695573639.8874469,1695573641.0520732,1.164623904,1695573640.0241346,1695573641.0274615,1.003323772,1695573640.0302393,1695573641.0273607,0.99692139
17-000000020717,1695573639.8674908,1695573641.0529711,1.185478329,1695573639.9879022,1695573641.0275357,1.03962971,1695573639.9932048,1695573641.027398,1.033995947
21-000000219090,1695573639.875979,1695573641.0536487,1.177667905,1695573639.9939635,1695573641.0267332,1.032766298,1695573639.9996212,1695573641.0266187,1.026794461
26-000000571463,1695573639.884577,1695573641.0578878,1.173308472,1695573640.0139954,1695573641.0335283,1.019529007,1695573640.0196953,1695573641.0334437,1.013547905
23-000000576217,1695573639.8798728,1695573641.0593631,1.179487255,1695573639.9956295,1695573641.0381942,1.04256043,1695573640.0007722,1695573641.038102,1.037112942
2-000000000276,1695573639.8426032,1695573641.0623791,1.219773838,1695573639.9873044,1695573641.0367954,1.04948718,1695573639.9927099,1695573641.0367188,1.043801091
19-000000569105,1695573639.871316,1695573641.0646262,1.193308267,1695573640.0145118,1695573641.03849,1.023974714,1695573640.0210884,1695573641.0383804,1.01710039
18-000000033030,1695573639.8693786,1695573641.0670195,1.197638857,1695573640.0176644,1695573641.046404,1.028736093,1695573640.026994,1695573641.0463028,1.019106916
16-000000027473,1695573639.8657737,1695573641.072619,1.206843184,1695573640.0172708,1695573641.0497127,1.032437749,1695573640.0242362,1695573641.049597,1.025155268
4-000000000718,1695573639.8463147,1695573641.0799568,1.233639365,1695573640.001798,1695573641.0547144,1.052913347,1695573640.0072086,1695573641.0544596,1.046955002
12-000000018852,1695573639.8587358,1695573641.0809913,1.222253405,1695573639.9987686,1695573641.0525067,1.053734372,1695573640.0043938,1695573641.0524032,1.047805001
15-000000114471,1695573639.8640335,1695573641.0859892,1.221953135,1695573639.9995737,1695573641.0591862,1.059608362,1695573640.0063012,1695573641.0590801,1.052565629
24-000000105659,1695573639.8814397,1695573641.0923488,1.210906633,1695573639.9984632,1695573641.0413404,1.042873549,1695573640.0043182,1695573641.0412638,1.036734772
1-000000000001,1695573639.8410091,1695573641.095913,1.254900704,1695573640.0011442,1695573641.0545018,1.053354314,1695573640.007582,1695573641.0543623,1.0465797
29-000000574730,1695573639.8890896,1695573641.107234,1.218141262,1695573640.0095375,1695573641.0810356,1.071494693,1695573640.0158272,1695573641.080927,1.064874484
6-000000000570,1695573639.8493955,1695573641.1610293,1.311631352,1695573640.03638,1695573641.1148846,1.078501065,1695573640.0450776,1695573641.1147895,1.069533963
