id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
0-000000000178,1695570884.5562396,1695570887.8561769,3.299932976,1695570884.7237985,1695570887.8138137,3.090010771,1695570884.7293088,1695570887.7461822,3.016677644
27-000000579670,1695570884.6056247,1695570887.8692958,3.263669119,1695570884.755133,1695570887.8239868,3.068848202,1695570884.7608,1695570887.7582743,2.997276375
18-000000033030,1695570884.59158,1695570887.8704681,3.278886317,1695570884.782772,1695570887.8217044,3.038926327,1695570884.7892582,1695570887.759752,2.970300338
5-000000011517,1695570884.5692255,1695570887.8757207,3.306493292,1695570884.7495978,1695570887.8283796,3.078777618,1695570884.7553215,1695570887.7645755,3.00905064
26-000000571463,1695570884.6042335,1695570887.9058046,3.301568728,1695570884.748813,1695570887.8629978,3.114179587,1695570884.7550569,1695570887.7933679,3.03810867
23-000000576217,1695570884.5999267,1695570887.9069004,3.306971554,1695570884.77199,1695570887.8334663,3.061471002,1695570884.776833,1695570887.7670138,2.989980476
29-000000574730,1695570884.6087224,1695570887.9098701,3.301145455,1695570884.7620857,1695570887.861912,3.099820659,1695570884.7665675,1695570887.794963,3.028195179
19-000000569105,1695570884.5935633,1695570887.912661,3.319094964,1695570884.7669063,1695570887.8714054,3.103531141,1695570884.773643,1695570887.8045325,3.029723095
17-000000020717,1695570884.590208,1695570887.9138787,3.323669032,1695570884.7723246,1695570887.8716729,3.09934355,1695570884.7775202,1695570887.8045437,3.026820161
20-000000568423,1695570884.5954468,1695570887.9154646,3.320016204,1695570884.769857,1695570887.8740795,3.104217517,1695570884.7744064,1695570887.8072662,3.032671353
3-000000000549,1695570884.5661511,1695570887.9399846,3.373831074,1695570884.7492418,1695570887.899617,3.150369274,1695570884.75523,1695570887.8296216,3.074169053
25-000000560759,1695570884.6028774,1695570887.9556725,3.352792251,1695570884.762809,1695570887.9123876,3.149175671,1695570884.7676568,1695570887.8432584,3.074997349
1-000000000001,1695570884.562402,1695570887.957353,3.394948264,1695570884.744655,1695570887.9155667,3.170906727,1695570884.7503486,1695570887.8496747,3.09910349
11-000000012287,1695570884.5798333,1695570887.9588568,3.379021218,1695570884.7556906,1695570887.9135845,3.15788848,1695570884.7610114,1695570887.8476045,3.086380171
4-000000000718,1695570884.5676942,1695570887.971553,3.403856198,1695570884.7416205,1695570887.8940246,3.152397756,1695570884.7465441,1695570887.811841,3.065102331
15-000000114471,1695570884.5869343,1695570887.9736748,3.386738448,1695570884.7550137,1695570887.9339244,3.178906064,1695570884.7616692,1695570887.8673115,3.105439686
7-000000000694,1695570884.573575,1695570887.974905,3.401328137,1695570884.7546864,1695570887.919303,3.164611081,1695570884.7613828,1695570887.8516364,3.090040214
2-000000000276,1695570884.5642524,1695570887.9757185,3.411463984,1695570884.7527523,1695570887.9319274,3.179170144,1695570884.7580533,1695570887.8627274,3.104479272
21-000000219090,1695570884.596781,1695570887.9763718,3.379589071,1695570884.7830524,1695570887.9339888,3.150929862,1695570884.7887373,1695570887.8671021,3.078174971
14-000000020674,1695570884.5849764,1695570887.9776957,3.392717234,1695570884.7537339,1695570887.9332316,3.179491714,1695570884.761215,1695570887.8630877,3.101652393
8-000000000771,1695570884.575245,1695570887.9890068,3.41375979,1695570884.7770488,1695570887.948039,3.170984866,1695570884.7825475,1695570887.8822978,3.099542596
24-000000105659,1695570884.6012383,1695570887.996653,3.395411873,1695570884.7692826,1695570887.9489543,3.179666996,1695570884.7741873,1695570887.8798418,3.105459061
12-000000018852,1695570884.5812793,1695570887.9998546,3.418572153,1695570884.7725275,1695570887.953216,3.180682638,1695570884.7779033,1695570887.883889,3.105783577
22-000000020503,1695570884.598591,1695570888.009818,3.411224813,1695570884.7478054,1695570887.9695604,3.221749145,1695570884.753081,1695570887.9022427,3.148963236
13-000000000535,1695570884.5831149,1695570888.0106168,3.427499929,1695570884.7826626,1695570887.9644196,3.181751505,1695570884.7906475,1695570887.8972847,3.106442182
16-000000027473,1695570884.5885296,1695570888.042214,3.453681064,1695570884.7744255,1695570887.9443026,3.169573865,1695570884.781431,1695570887.8756845,3.09373358
9-000000001371,1695570884.5767725,1695570888.052211,3.475436103,1695570884.756634,1695570888.0045977,3.247957817,1695570884.7645214,1695570887.9348512,3.170129251
28-000000576965,1695570884.606976,1695570888.0602183,3.453239325,1695570884.7513654,1695570888.0105963,3.259224855,1695570884.7625587,1695570887.941814,3.179034837
10-000000007242,1695570884.5785139,1695570888.2483082,3.669791801,1695570884.745529,1695570888.2043798,3.458845528,1695570884.7507727,1695570888.135798,3.384811601
6-000000000570,1695570884.5708506,1695570888.5525928,3.981739102,1695570884.771062,1695570888.5019698,3.730901953,1695570884.7813075,1695570888.4110956,3.629585717
