id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
23-000000576217,1695576746.13999,1695576747.0928726,0.952879623,1695576746.2846398,1695576747.0679564,0.783313218,1695576746.2889304,1695576747.0678632,0.778765895
26-000000571463,1695576746.144192,1695576747.1103828,0.966188213,1695576746.2925594,1695576747.0757842,0.783222027,1695576746.2973988,1695576747.0756922,0.778114283
16-000000027473,1695576746.128066,1695576747.1181555,0.990086535,1695576746.2858553,1695576747.0952396,0.80938076,1695576746.2919092,1695576747.0951476,0.803057707
27-000000579670,1695576746.145626,1695576747.122868,0.977239373,1695576746.2833014,1695576747.0988076,0.815502518,1695576746.2891357,1695576747.0987282,0.809403128
12-000000018852,1695576746.1195464,1695576747.1462924,1.026742767,1695576746.2583137,1695576747.1253715,0.867053903,1695576746.2637043,1695576747.1252718,0.861361898
22-000000020503,1695576746.1384804,1695576747.1499522,1.011469516,1695576746.2718573,1695576747.1310737,0.85921329,1695576746.2770495,1695576747.1309938,0.853745248
9-000000001371,1695576746.1117089,1695576747.155948,1.04423583,1695576746.2645378,1695576747.1317406,0.867199015,1695576746.2717361,1695576747.1316328,0.859687226
25-000000560759,1695576746.1427069,1695576747.1600246,1.017314764,1695576746.2720528,1695576747.137399,0.865342745,1695576746.2768903,1695576747.1373317,0.860248577
14-000000020674,1695576746.1233137,1695576747.1611133,1.037796838,1695576746.2792702,1695576747.1397624,0.860488892,1695576746.2853062,1695576747.1396985,0.854194443
24-000000105659,1695576746.1413379,1695576747.1663513,1.025010758,1695576746.2491384,1695576747.1469016,0.89775885,1695576746.2547724,1695576747.1467886,0.891805524
1-000000000001,1695576746.0816596,1695576747.1699865,1.08832296,1695576746.2547336,1695576747.161171,0.906434181,1695576746.2605667,1695576747.1610532,0.900285905
15-000000114471,1695576746.1261077,1695576747.1780033,1.051892295,1695576746.2746737,1695576747.1564727,0.881795743,1695576746.2851083,1695576747.1563766,0.871063511
0-000000000178,1695576746.075973,1695576747.1801863,1.104209859,1695576746.2570674,1695576747.1447308,0.887660004,1695576746.2628312,1695576747.1446252,0.881586212
2-000000000276,1695576746.0836108,1695576747.1816027,1.09798899,1695576746.2717948,1695576747.158072,0.886273761,1695576746.277089,1695576747.157963,0.880675647
13-000000000535,1695576746.1211112,1695576747.1824403,1.061327057,1695576746.2717414,1695576747.1347113,0.862966516,1695576746.2797153,1695576747.1346102,0.854688349
11-000000012287,1695576746.1179433,1695576747.1844893,1.066543194,1695576746.2570283,1695576747.1505396,0.89350769,1695576746.2624297,1695576747.1504722,0.887841454
10-000000007242,1695576746.11445,1695576747.185657,1.071204578,1695576746.2731154,1695576747.1622381,0.889119417,1695576746.279536,1695576747.162133,0.882393476
20-000000568423,1695576746.135531,1695576747.186672,1.051139014,1695576746.2691085,1695576747.161181,0.892068905,1695576746.2736387,1695576747.161059,0.887219451
29-000000574730,1695576746.1487243,1695576747.1918967,1.043170088,1695576746.253964,1695576747.1715822,0.917614936,1695576746.2586849,1695576747.171465,0.912575883
28-000000576965,1695576746.1470833,1695576747.195724,1.048638288,1695576746.2639635,1695576747.1698585,0.905891151,1695576746.2703671,1695576747.1697485,0.899160569
8-000000000771,1695576746.1055622,1695576747.1977038,1.092138525,1695576746.2771158,1695576747.17076,0.893641148,1695576746.2826374,1695576747.1706867,0.887843796
5-000000011517,1695576746.0916698,1695576747.1990051,1.107332946,1695576746.2584715,1695576747.177338,0.918862978,1695576746.2642565,1695576747.177226,0.912767446
4-000000000718,1695576746.0897794,1695576747.2002254,1.110443491,1695576746.2637103,1695576747.180261,0.916547085,1695576746.2683506,1695576747.180159,0.911615227
19-000000569105,1695576746.13378,1695576747.2009068,1.067124901,1695576746.2829928,1695576747.1755505,0.892554486,1695576746.2897067,1695576747.1754825,0.88556339
18-000000033030,1695576746.131849,1695576747.2154706,1.083618187,1695576746.2756174,1695576747.1957831,0.920161899,1695576746.2834518,1695576747.1956751,0.912021275
17-000000020717,1695576746.1305425,1695576747.2274895,1.096943925,1695576746.262227,1695576747.1965232,0.934292749,1695576746.2671916,1695576747.1964118,0.929012559
21-000000219090,1695576746.1367383,1695576747.231937,1.095195455,1695576746.2653425,1695576747.203695,0.93834928,1695576746.2732594,1695576747.2035863,0.93005931
7-000000000694,1695576746.1032538,1695576747.238869,1.135611607,1695576746.2658336,1695576747.1434672,0.877630494,1695576746.2719274,1695576747.1433635,0.871220969
3-000000000549,1695576746.0871124,1695576747.282423,1.195306923,1695576746.2558408,1695576747.258199,1.002354387,1695576746.2628028,1695576747.2580833,0.995056745
6-000000000570,1695576746.0960686,1695576747.3545594,1.258487895,1695576746.2801123,1695576747.3269374,1.04682138,1695576746.2904673,1695576747.3268156,1.036143611
