id,runtime_start_time,runtime_end_time,runtime_latency,response_start_time,response_end_time,response_latency,detection_start_time,detection_end_time,detection_latency
28-000000576965,1695570889.1085694,1695570899.302331,10.193758455,1695570894.8610637,1695570899.25707,4.396001085,1695570894.8890376,1695570899.1874835,4.298220005
12-000000018852,1695570889.0691597,1695570899.8289661,10.759803675,1695570894.8205194,1695570899.791935,4.971410024,1695570894.854844,1695570899.732665,4.877610359
4-000000000718,1695570889.0562148,1695570900.1236956,11.067478051,1695570894.7628005,1695570900.084194,5.321768231,1695570894.793981,1695570900.021413,5.227602191
2-000000000276,1695570889.0533895,1695570900.1266997,11.073307719,1695570894.7619731,1695570900.0853293,5.323351469,1695570894.8080056,1695570900.0229802,5.214765333
13-000000000535,1695570889.0710618,1695570900.134303,11.063238335,1695570894.7795615,1695570900.0914125,5.311846427,1695570894.8227978,1695570900.02646,5.203449767
21-000000219090,1695570889.0972493,1695570900.2162254,11.118972927,1695570894.77569,1695570900.1724837,5.396789537,1695570894.8187828,1695570900.107882,5.288892506
17-000000020717,1695570889.090797,1695570900.3145752,11.223775101,1695570894.7960165,1695570900.2717137,5.475692996,1695570894.8369014,1695570900.208596,5.371485072
18-000000033030,1695570889.0922434,1695570900.3401067,11.24786002,1695570894.751407,1695570900.2997255,5.548093497,1695570894.7968204,1695570900.234733,5.437486447
7-000000000694,1695570889.0617585,1695570900.4314377,11.369677214,1695570894.7637749,1695570900.3399396,5.576112655,1695570894.8107,1695570900.2733853,5.462418698
8-000000000771,1695570889.063269,1695570900.4429417,11.379670278,1695570894.8061113,1695570900.3972833,5.591166912,1695570894.84747,1695570900.3296895,5.482001006
0-000000000178,1695570889.0483575,1695570900.4485388,11.400178469,1695570894.7584531,1695570900.40715,5.648692335,1695570894.8023086,1695570900.338713,5.536175044
16-000000027473,1695570889.0888715,1695570900.4649365,11.376061629,1695570894.7979157,1695570900.420153,5.621880255,1695570894.8441846,1695570900.3525333,5.507766685
26-000000571463,1695570889.1047213,1695570900.4698827,11.365158992,1695570894.8096006,1695570900.4296172,5.620011444,1695570894.8560977,1695570900.3618088,5.505486665
23-000000576217,1695570889.1001692,1695570900.483665,11.383492772,1695570894.7951217,1695570900.4350095,5.639882924,1695570894.836918,1695570900.366291,5.52914439
9-000000001371,1695570889.064723,1695570900.5009894,11.436263541,1695570894.8063245,1695570900.4552515,5.648921867,1695570894.852072,1695570900.3865175,5.534218991
3-000000000549,1695570889.054775,1695570900.50258,11.447802463,1695570894.817511,1695570900.455438,5.637921856,1695570894.8660052,1695570900.387445,5.521209132
14-000000020674,1695570889.0831637,1695570900.5336297,11.450461474,1695570894.830394,1695570900.4866805,5.656281339,1695570894.874898,1695570900.416393,5.541271658
11-000000012287,1695570889.0677867,1695570900.5773196,11.509529311,1695570894.8903186,1695570900.528754,5.638430004,1695570894.9389126,1695570900.461299,5.522155903
5-000000011517,1695570889.0575306,1695570900.6044276,11.546894428,1695570894.807348,1695570900.5497508,5.74239842,1695570894.8570092,1695570900.4813197,5.624091224
24-000000105659,1695570889.1014864,1695570900.6360898,11.534600936,1695570894.8035808,1695570900.5928133,5.789227468,1695570894.8547833,1695570900.5234962,5.668486425
22-000000020503,1695570889.0987859,1695570900.6408212,11.542032797,1695570894.816949,1695570900.5921156,5.77516156,1695570894.8633788,1695570900.52339,5.659788696
10-000000007242,1695570889.0664651,1695570900.6477292,11.581261867,1695570894.7675216,1695570900.6011024,5.833575848,1695570894.8157263,1695570900.530336,5.714373781
25-000000560759,1695570889.1028333,1695570900.6597517,11.55691441,1695570894.8345368,1695570900.6097922,5.77525086,1695570894.8750293,1695570900.5404828,5.665235351
29-000000574730,1695570889.1101182,1695570900.6714833,11.561362187,1695570894.827547,1695570900.6281035,5.800550566,1695570894.8763888,1695570900.5596344,5.683022224
15-000000114471,1695570889.086692,1695570900.6813376,11.594641544,1695570894.8596723,1695570900.6367958,5.77711897,1695570894.9057581,1695570900.569701,5.663722565
20-000000568423,1695570889.0959466,1695570900.7066593,11.61071028,1695570894.8123255,1695570900.663759,5.851428455,1695570894.8667324,1695570900.5947182,5.72775756
19-000000569105,1695570889.0940447,1695570900.7456071,11.651559562,1695570894.850798,1695570900.7029378,5.852135491,1695570894.9051712,1695570900.6341703,5.728780331
1-000000000001,1695570889.0518563,1695570900.78257,11.730710765,1695570894.9157624,1695570900.7241259,5.808357981,1695570894.96019,1695570900.6421587,5.681750294
27-000000579670,1695570889.1061456,1695570900.8890812,11.782933122,1695570895.1150372,1695570900.84572,5.730678003,1695570895.171441,1695570900.778383,5.606693019
6-000000000570,1695570889.0596235,1695570901.5621645,12.502538211,1695570895.0939205,1695570901.5131404,6.419214318,1695570895.1391997,1695570901.4158788,6.276442793
